Date,MACD,rsi,D1,D10,D20,FADiff,SADiff,fut,Sum,time,d11,d12,d13,d14,d15,d16,d17,d18,d19,d110
2018-01-02 11:00:00,0.0076260388876221,52.59375060119172,-0.0096874999999982,0.0392183599999924,0.0406250000000056,-0.0038195311111053,0.0080641277777715,-0.0401566399999921,0,11,,,,,,,,,,
2018-01-02 13:00:00,0.0039998570211281,43.21770160537977,-0.0401566399999921,-0.0296882799999878,-0.033594139999991,-0.0403476555555357,-0.0302956155555449,0.0267191399999831,-1,13,-0.0096874999999982,,,,,,,,,
2018-01-02 15:00:00,0.0032446902935561,49.64959037515885,0.0267191399999831,-0.0059375000000159,-0.0039058600000032,-0.0140625000000227,-0.0029861977777869,0.0221875000000153,1,15,-0.0401566399999921,-0.0096874999999982,,,,,,,,
2018-01-03 05:00:00,0.0043860019424073,54.28080309121341,0.0221875000000153,0.0260933600000043,0.0165625000000062,0.0078819444444491,0.0176475044444401,-0.0054683599999947,1,5,0.0267191399999831,-0.0401566399999921,-0.0096874999999982,,,,,,,
2018-01-03 07:00:00,0.0047939866024364,52.98721437016948,-0.0054683599999947,-0.0032808599999896,0.0060941400000018,0.0054864577777919,0.0100089622222157,0.0167183599999987,0,7,0.0221875000000153,0.0267191399999831,-0.0401566399999921,-0.0096874999999982,,,,,,
2018-01-03 09:00:00,0.0063926587252041,56.40765054144431,0.0167183599999987,-0.0109374999999829,0.0392183600000066,0.0217361111111245,0.0236370444444418,0.0106250000000045,0,9,-0.0054683599999947,0.0221875000000153,0.0267191399999831,-0.0401566399999921,-0.0096874999999982,,,,,
2018-01-03 11:00:00,0.0084199071550159,58.475368237788985,0.0106250000000045,0.0148433600000146,0.0664066400000109,0.0297916666666822,0.0320051000000205,0.002968359999997,0,11,0.0167183599999987,-0.0054683599999947,0.0221875000000153,0.0267191399999831,-0.0401566399999921,-0.0096874999999982,,,,
2018-01-03 13:00:00,0.0101490460996984,59.05962679350156,0.002968359999997,0.0260933600000043,0.069218360000022,0.0277774311111187,0.0320741977777885,-0.007655860000014,1,13,0.0106250000000045,0.0167183599999987,-0.0054683599999947,0.0221875000000153,0.0267191399999831,-0.0401566399999921,-0.0096874999999982,,,
2018-01-03 15:00:00,0.0107774020694506,56.83834916646077,-0.007655860000014,0.0371875000000017,0.0359375000000028,0.0183160155555413,0.0207985677777742,-0.0056249999999806,0,15,0.002968359999997,0.0106250000000045,0.0167183599999987,-0.0054683599999947,0.0221875000000153,0.0267191399999831,-0.0401566399999921,-0.0096874999999982,,
2018-01-04 05:00:00,0.0106981664096394,55.19575215965874,-0.0056249999999806,0.0106250000000187,0.0389058599999998,0.0104340711111063,0.0134635200000161,0.0062499999999943,0,5,-0.007655860000014,0.002968359999997,0.0106250000000045,0.0167183599999987,-0.0054683599999947,0.0221875000000153,0.0267191399999831,-0.0401566399999921,-0.0096874999999982,
2018-01-04 07:00:00,0.0110127462612439,56.69332043694966,0.0062499999999943,0.0265625000000113,0.0657808600000038,0.009270833333332,0.0178211588888927,-0.02765586000001,0,7,-0.0056249999999806,-0.007655860000014,0.002968359999997,0.0106250000000045,0.0167183599999987,-0.0054683599999947,0.0221875000000153,0.0267191399999831,-0.0401566399999921,-0.0096874999999982
2018-01-04 09:00:00,0.0089275451049672,48.9039367585404,-0.02765586000001,0.0390632799999934,0.0093750000000056,-0.0197565977777856,-0.0107374788888989,0.0181249999999977,-1,9,0.0062499999999943,-0.0056249999999806,-0.007655860000014,0.002968359999997,0.0106250000000045,0.0167183599999987,-0.0054683599999947,0.0221875000000153,0.0267191399999831,-0.0401566399999921
2018-01-04 11:00:00,0.0086379710354549,53.42081722596093,0.0181249999999977,0.0304691400000081,0.0245316399999921,-0.0025517800000187,0.0068059022222257,0.0131250000000022,2,11,-0.02765586000001,0.0062499999999943,-0.0056249999999806,-0.007655860000014,0.002968359999997,0.0106250000000045,0.0167183599999987,-0.0054683599999947,0.0221875000000153,0.0267191399999831
2018-01-04 13:00:00,0.0093596668951363,56.42479410148778,0.0131250000000022,0.021406639999995,0.0474999999999994,0.0075871088888845,0.0199742833333402,0.0017183599999981,0,13,0.0181249999999977,-0.02765586000001,0.0062499999999943,-0.0056249999999806,-0.007655860000014,0.002968359999997,0.0106250000000045,0.0167183599999987,-0.0054683599999947,0.0221875000000153
2018-01-04 15:00:00,0.0099555124046162,56.817450363020576,0.0017183599999981,0.0285933599999879,0.0253124999999982,0.0079860244444347,0.0207985677777742,-0.0251566399999916,1,15,0.0131250000000022,0.0181249999999977,-0.02765586000001,0.0062499999999943,-0.0056249999999806,-0.007655860000014,0.002968359999997,0.0106250000000045,0.0167183599999987,-0.0054683599999947
2018-01-05 05:00:00,0.0083020923062946,49.74962151556919,-0.0251566399999916,-0.0132816400000024,-0.0242191399999853,-0.0145143222222259,-0.0043146477777753,0.0064066399999944,-1,5,0.0017183599999981,0.0131250000000022,0.0181249999999977,-0.02765586000001,0.0062499999999943,-0.0056249999999806,-0.007655860000014,0.002968359999997,0.0106250000000045,0.0167183599999987
2018-01-05 07:00:00,0.0074231379579572,51.407437985755,0.0064066399999944,-0.0175000000000125,-0.0026566399999978,-0.0058334200000018,0.0007378255555465,0.0237500000000068,0,7,-0.0251566399999916,0.0017183599999981,0.0131250000000022,0.0181249999999977,-0.02765586000001,0.0062499999999943,-0.0056249999999806,-0.007655860000014,0.002968359999997,0.0106250000000045
