Date,MACD,rsi,D1,D10,D20,FADiff,SADiff,fut,S1,S3,S4,S5,S6,S7,Sum,d11,d12,d13,d14,d15,d16,d17,d18,d19,d110
2018-01-02 11:00:00,0.0176498205858308,38.95423522694398,-0.140625,-0.1015620000000012,0.03125,-0.1423610000000081,-0.1315102777777781,-0.0390620000000012,0,0,0,0,-1,0,-2,,,,,,,,,,
2018-01-02 13:00:00,0.0038298078225267,35.842420006998154,-0.0390620000000012,-0.1718740000000025,-0.0546870000000012,-0.1597216666666696,-0.1623257777777667,0.0546870000000012,0,0,0,0,0,0,-1,-0.140625,,,,,,,,,
2018-01-02 15:00:00,-0.0026789863119489,42.738979815113495,0.0546870000000012,-0.140625,-0.0390629999999987,-0.0920138888888857,-0.0989582222222082,-0.015625,0,0,0,0,1,0,0,-0.0390620000000012,-0.140625,,,,,,,,
2018-01-03 05:00:00,-0.0089943778838375,41.37062957584032,-0.015625,-0.1328120000000012,-0.109375,-0.0885416666666714,-0.1089408888888812,0.0703120000000012,0,0,0,0,0,0,-1,0.0546870000000012,-0.0390620000000012,-0.140625,,,,,,,
2018-01-03 07:00:00,-0.008230899737768,49.24547437081576,0.0703120000000012,-0.1015629999999987,-0.1015629999999987,-0.0034726666666529,-0.0360246666666626,-0.0078120000000012,0,0,0,0,1,0,1,-0.015625,0.0546870000000012,-0.0390620000000012,-0.140625,,,,,,
2018-01-03 09:00:00,-0.0081621131590736,48.4665657925678,-0.0078120000000012,-0.140625,-0.0390620000000012,0.0034722222222285,-0.0403644444444495,-0.0,0,0,0,0,0,0,0,0.0703120000000012,-0.015625,0.0546870000000012,-0.0390620000000012,-0.140625,,,,,
2018-01-03 11:00:00,-0.0080152050058615,48.4665657925678,0.0,-0.1328120000000012,-0.0546879999999987,0.0138888888888857,-0.0368922222222209,0.0234379999999987,0,0,0,0,0,0,0,-0.0078120000000012,0.0703120000000012,-0.015625,0.0546870000000012,-0.0390620000000012,-0.140625,,,,
2018-01-03 13:00:00,-0.0059390666521466,51.15481544584353,0.0234379999999987,-0.0703120000000012,-0.0390620000000012,0.0416671111111099,-0.0125862222222252,-0.0703129999999987,0,0,0,0,0,0,0,0.0,-0.0078120000000012,0.0703120000000012,-0.015625,0.0546870000000012,-0.0390620000000012,-0.140625,,,
2018-01-03 15:00:00,-0.0098537951026287,43.77702203660833,-0.0703129999999987,-0.109375,-0.109375,-0.0147569999999888,-0.078124944444454,-0.125,0,0,0,0,-1,0,-2,0.0234379999999987,0.0,-0.0078120000000012,0.0703120000000012,-0.015625,0.0546870000000012,-0.0390620000000012,-0.140625,,
2018-01-04 05:00:00,-0.0227801060526928,34.30476482316769,-0.125,-0.25,-0.2109370000000012,-0.1276042222222173,-0.1896701111110985,-0.0,0,0,-1,0,-1,-1,-4,-0.0703129999999987,0.0234379999999987,0.0,-0.0078120000000012,0.0703120000000012,-0.015625,0.0546870000000012,-0.0390620000000012,-0.140625,
2018-01-04 07:00:00,-0.0326479553035596,34.30476482316769,0.0,-0.109375,-0.2109370000000012,-0.1197916666666714,-0.1749131666666556,-0.1015629999999987,0,0,-1,0,0,0,-2,-0.125,-0.0703129999999987,0.0234379999999987,0.0,-0.0078120000000012,0.0703120000000012,-0.015625,0.0546870000000012,-0.0390620000000012,-0.140625
2018-01-04 09:00:00,-0.0481090114938211,28.4948638715064,-0.1015629999999987,-0.1718759999999974,-0.34375,-0.1961810000000099,-0.2573789444444401,0.03125,-1,-1,-1,0,-1,-1,-6,0.0,-0.125,-0.0703129999999987,0.0234379999999987,0.0,-0.0078120000000012,0.0703120000000012,-0.015625,0.0546870000000012,-0.0390620000000012
2018-01-04 11:00:00,-0.0571812462697352,32.29446195707227,0.03125,-0.1953129999999987,-0.3359379999999987,-0.1449656666666783,-0.2065976666666671,0.09375,-1,0,-1,0,0,-1,-4,-0.1015629999999987,0.0,-0.125,-0.0703129999999987,0.0234379999999987,0.0,-0.0078120000000012,0.0703120000000012,-0.015625,0.0546870000000012
2018-01-04 13:00:00,-0.0561588519059057,42.21473195954584,0.09375,-0.0859379999999987,-0.21875,-0.033854555555564,-0.0967886111111084,-0.0078120000000012,-1,0,0,0,1,0,0,0.03125,-0.1015629999999987,0.0,-0.125,-0.0703129999999987,0.0234379999999987,0.0,-0.0078120000000012,0.0703120000000012,-0.015625
2018-01-04 15:00:00,-0.0553410232515432,41.66687663445089,-0.0078120000000012,-0.1640620000000012,-0.265625,-0.024305444444451,-0.0885416111111112,-0.0078120000000012,-1,0,0,0,0,-1,-2,0.09375,0.03125,-0.1015629999999987,0.0,-0.125,-0.0703129999999987,0.0234379999999987,0.0,-0.0078120000000012,0.0703120000000012
2018-01-05 05:00:00,-0.0546927868613806,41.09256216858368,-0.0078120000000012,-0.1640620000000012,-0.3046870000000012,-0.013888333333341,-0.0820307222222425,-0.0234379999999987,-1,0,0,0,0,-1,-2,-0.0078120000000012,0.09375,0.03125,-0.1015629999999987,0.0,-0.125,-0.0703129999999987,0.0234379999999987,0.0,-0.0078120000000012
2018-01-05 07:00:00,-0.0554313277310569,39.34053023961345,-0.0234379999999987,-0.1875,-0.3203120000000012,-0.0138887777777938,-0.0915798333333555,0.03125,-1,0,0,0,0,-1,-3,-0.0078120000000012,-0.0078120000000012,0.09375,0.03125,-0.1015629999999987,0.0,-0.125,-0.0703129999999987,0.0234379999999987,0.0
