date,year,close,target,,
1/22/2018 13:00,2018,113.320312,-0.085938,,
1/22/2018 15:00,2018,113.304688,0.007813,,
1/23/2018 7:00,2018,113.429688,0.109376,,
1/23/2018 9:00,2018,113.476562,0.070312,,
1/23/2018 11:00,2018,113.476562,0.023437,,
1/23/2018 13:00,2018,113.453125,-0.015625,,
1/23/2018 15:00,2018,113.492188,0.054688,,
1/24/2018 7:00,2018,113.453125,-0.023437,,
1/24/2018 9:00,2018,113.414062,-0.023438,,
1/24/2018 11:00,2018,113.390625,-0.054687,,
1/24/2018 13:00,2018,113.4375,0.039062,,
1/24/2018 15:00,2018,113.375,-0.070312,,
1/25/2018 7:00,2018,113.4375,0.023438,,
1/25/2018 9:00,2018,113.328125,-0.125,,
1/25/2018 11:00,2018,113.3125,0.023438,,
1/25/2018 13:00,2018,113.351562,-0.007813,,
1/25/2018 15:00,2018,113.476562,0.0625,,
1/26/2018 7:00,2018,113.304688,-0.164062,,
1/26/2018 9:00,2018,113.328125,0,,
1/26/2018 11:00,2018,113.25,-0.070312,,
1/26/2018 13:00,2018,113.203125,-0.015625,,
1/26/2018 15:00,2018,113.226562,0,,
1/29/2018 7:00,2018,113.007812,-0.210938,,
1/29/2018 9:00,2018,113.054688,0.070313,,
1/29/2018 11:00,2018,113.0625,-0.023438,,
1/29/2018 13:00,2018,113.078125,0.054687,,
1/29/2018 15:00,2018,113.132812,0.046874,,
1/30/2018 7:00,2018,113.15625,0.023438,,
1/30/2018 9:00,2018,113.125,-0.007812,,
1/30/2018 11:00,2018,113.125,-0.023438,,
1/30/2018 13:00,2018,113.132812,0.023437,,
1/30/2018 15:00,2018,113.085938,-0.03125,,
1/31/2018 7:00,2018,113.140625,0.0625,,
1/31/2018 9:00,2018,113.101562,-0.054688,,
1/31/2018 11:00,2018,112.929688,-0.171874,,
1/31/2018 13:00,2018,112.953125,0.015625,,
1/31/2018 15:00,2018,112.96875,0.023438,,
2/1/2018 7:00,2018,112.84375,-0.140625,,
2/1/2018 9:00,2018,112.914062,0.070312,,
2/1/2018 11:00,2018,112.9375,-0.015625,,
2/1/2018 13:00,2018,112.875,-0.046875,,
2/1/2018 15:00,2018,112.8125,-0.046875,,
2/2/2018 7:00,2018,112.804688,0.03125,,
2/2/2018 9:00,2018,112.648438,-0.164062,,
2/2/2018 11:00,2018,112.632812,0.007812,,
2/2/2018 13:00,2018,112.742188,0.070313,,
2/2/2018 15:00,2018,112.664062,-0.039063,,
2/5/2018 7:00,2018,112.820312,0.101562,,
2/5/2018 9:00,2018,112.8125,-0.085938,,
2/5/2018 11:00,2018,112.757812,-0.039063,,
2/5/2018 13:00,2018,112.851562,0.078124,,
2/5/2018 15:00,2018,113.046875,0.117187,,
2/6/2018 7:00,2018,113.492188,0.359376,,
2/6/2018 9:00,2018,113.195312,-0.28125,,
2/6/2018 11:00,2018,113.179688,-0.03125,,
2/6/2018 13:00,2018,113.101562,-0.117188,,
2/6/2018 15:00,2018,113.09375,0.054688,,
2/7/2018 7:00,2018,113.054688,0.054688,,
2/7/2018 9:00,2018,113.039062,0.046874,,
2/7/2018 11:00,2018,113.015625,-0.007813,,
2/7/2018 13:00,2018,112.875,-0.117188,,
2/7/2018 15:00,2018,112.835938,-0.007812,,
2/8/2018 7:00,2018,112.882812,0.109374,,
2/8/2018 9:00,2018,112.757812,-0.015626,,
2/8/2018 11:00,2018,112.75,0.015625,,
2/8/2018 13:00,2018,112.984375,0.125,,
2/8/2018 15:00,2018,112.820312,-0.039063,,
2/9/2018 7:00,2018,112.859375,0.03125,,
2/9/2018 9:00,2018,112.898438,-0.007812,,
2/9/2018 11:00,2018,112.992188,0.164063,,
2/9/2018 13:00,2018,113.179688,0.195313,,
2/9/2018 15:00,2018,113.070312,-0.210938,,
2/12/2018 7:00,2018,112.820312,-0.273438,,
2/12/2018 9:00,2018,112.867188,0.070313,,
2/12/2018 11:00,2018,112.90625,0.015625,,
2/12/2018 13:00,2018,112.84375,-0.0625,,
2/12/2018 15:00,2018,112.890625,0.039063,,
2/13/2018 7:00,2018,112.960938,0.101563,,
2/13/2018 9:00,2018,112.90625,-0.046875,,
2/13/2018 11:00,2018,112.921875,0.039063,,
2/13/2018 13:00,2018,112.875,-0.023438,,
2/13/2018 15:00,2018,112.898438,0.039063,,
2/14/2018 7:00,2018,112.914062,-0.023438,,
2/14/2018 9:00,2018,112.664062,-0.265626,,
2/14/2018 11:00,2018,112.585938,-0.046874,,
2/14/2018 13:00,2018,112.539062,-0.015626,,
2/14/2018 15:00,2018,112.46875,-0.039062,,
2/15/2018 7:00,2018,112.351562,-0.085938,,
2/15/2018 9:00,2018,112.390625,0.054687,,
2/15/2018 11:00,2018,112.523438,0.109376,,
2/15/2018 13:00,2018,112.5,0,,
2/15/2018 15:00,2018,112.46875,-0.015625,,
2/16/2018 7:00,2018,112.46875,0.007812,,
2/16/2018 9:00,2018,112.554688,0.085938,,
2/16/2018 11:00,2018,112.609375,0.015625,,
2/16/2018 13:00,2018,112.585938,-0.03125,,
2/16/2018 15:00,2018,112.554688,-0.039062,,
2/19/2018 7:00,2018,112.4375,-0.117188,,
2/19/2018 9:00,2018,112.421875,-0.007813,,
2/19/2018 11:00,2018,112.445312,0.03125,,
2/19/2018 13:00,2018,112.429688,-0.03125,,
2/20/2018 7:00,2018,112.359375,-0.070313,,
2/20/2018 9:00,2018,112.335938,-0.03125,,
2/20/2018 11:00,2018,112.40625,0,,
2/20/2018 13:00,2018,112.390625,0,,
2/20/2018 15:00,2018,112.46875,0.070312,,
2/21/2018 7:00,2018,112.453125,-0.039063,,
2/21/2018 9:00,2018,112.492188,0.046876,,
2/21/2018 11:00,2018,112.4375,-0.070312,,
2/21/2018 13:00,2018,112.460938,0.015626,,
2/21/2018 15:00,2018,112.351562,-0.117188,,
2/22/2018 7:00,2018,112.398438,0.070313,,
2/22/2018 9:00,2018,112.453125,0.039063,,
2/22/2018 11:00,2018,112.46875,0.015625,,
2/22/2018 13:00,2018,112.5,0.039062,,
2/22/2018 15:00,2018,112.492188,0,,
2/23/2018 7:00,2018,112.554688,0.117188,,
2/23/2018 9:00,2018,112.5625,-0.023438,,
2/23/2018 11:00,2018,112.648438,0.0625,,
2/23/2018 13:00,2018,112.679688,0.054688,,
2/23/2018 15:00,2018,112.640625,-0.054687,,
2/26/2018 7:00,2018,112.664062,0.078124,,
2/26/2018 9:00,2018,112.71875,0.03125,,
2/26/2018 11:00,2018,112.78125,0.046875,,
2/26/2018 13:00,2018,112.703125,-0.046875,,
2/26/2018 15:00,2018,112.703125,0.015625,,
2/27/2018 7:00,2018,112.65625,-0.0625,,
2/27/2018 9:00,2018,112.671875,0.039063,,
2/27/2018 11:00,2018,112.382812,-0.320313,,
2/27/2018 13:00,2018,112.328125,-0.054687,,
2/27/2018 15:00,2018,112.382812,0.023437,,
2/28/2018 7:00,2018,112.382812,-0.015626,,
2/28/2018 9:00,2018,112.367188,-0.046874,,
2/28/2018 11:00,2018,112.390625,-0.039063,,
2/28/2018 13:00,2018,112.429688,0.015626,,
2/28/2018 15:00,2018,112.476562,0.03125,,
3/1/2018 7:00,2018,112.664062,0.1875,,
3/1/2018 9:00,2018,112.617188,-0.039062,,
3/1/2018 11:00,2018,112.554688,-0.023437,,
3/1/2018 13:00,2018,112.617188,0.015626,,
3/1/2018 15:00,2018,112.875,0.179688,,
3/2/2018 7:00,2018,112.890625,0.085937,,
3/2/2018 9:00,2018,112.773438,-0.09375,,
3/2/2018 11:00,2018,112.640625,-0.101563,,
3/2/2018 13:00,2018,112.625,0.039062,,
3/2/2018 15:00,2018,112.648438,0,,
3/5/2018 7:00,2018,112.71875,0.117188,,
3/5/2018 9:00,2018,112.765625,0.0625,,
3/5/2018 11:00,2018,112.679688,-0.109374,,
3/5/2018 13:00,2018,112.515625,-0.101563,,
3/5/2018 15:00,2018,112.570312,0.046874,,
3/6/2018 7:00,2018,112.453125,-0.09375,,
3/6/2018 9:00,2018,112.523438,0.078126,,
3/6/2018 11:00,2018,112.617188,0.09375,,
3/6/2018 13:00,2018,112.546875,-0.101563,,
3/6/2018 15:00,2018,112.546875,0.023437,,
3/7/2018 7:00,2018,112.671875,0.140625,,
3/7/2018 9:00,2018,112.609375,-0.054687,,
3/7/2018 11:00,2018,112.546875,-0.085937,,
3/7/2018 13:00,2018,112.617188,0.078126,,
3/7/2018 15:00,2018,112.53125,-0.0625,,
3/8/2018 7:00,2018,112.570312,0.054687,,
3/8/2018 9:00,2018,112.570312,0.03125,,
3/8/2018 11:00,2018,112.625,0.054688,,
3/8/2018 13:00,2018,112.640625,0.015625,,
3/8/2018 15:00,2018,112.59375,-0.039062,,
3/9/2018 7:00,2018,112.523438,-0.09375,,
3/9/2018 9:00,2018,112.46875,-0.070312,,
3/9/2018 11:00,2018,112.4375,-0.046875,,
3/9/2018 13:00,2018,112.515625,0.078125,,
3/9/2018 15:00,2018,112.523438,-0.015624,,
3/12/2018 7:00,2018,112.484375,-0.023437,,
3/12/2018 9:00,2018,112.53125,0.023438,,
3/12/2018 11:00,2018,112.5625,0.039062,,
3/12/2018 13:00,2018,112.546875,-0.03125,,
3/12/2018 15:00,2018,112.609375,0.046875,,
3/13/2018 7:00,2018,112.585938,-0.015624,,
3/13/2018 9:00,2018,112.6875,0.054688,,
3/13/2018 11:00,2018,112.617188,-0.101562,,
3/13/2018 13:00,2018,112.648438,0.023438,,
3/13/2018 15:00,2018,112.640625,0.046875,,
3/14/2018 7:00,2018,112.65625,-0.046875,,
3/14/2018 9:00,2018,112.570312,-0.0625,,
3/14/2018 11:00,2018,112.671875,0.085937,,
3/14/2018 13:00,2018,112.773438,0.007813,,
3/14/2018 15:00,2018,112.734375,-0.039063,,
3/15/2018 7:00,2018,112.789062,0.023437,,
3/15/2018 9:00,2018,112.734375,-0.054687,,
3/15/2018 11:00,2018,112.742188,0.023438,,
3/15/2018 13:00,2018,112.640625,-0.054687,,
3/15/2018 15:00,2018,112.6875,0.023438,,
3/16/2018 7:00,2018,112.695312,-0.015626,,
3/16/2018 9:00,2018,112.65625,-0.03125,,
3/16/2018 11:00,2018,112.59375,-0.054688,,
3/16/2018 13:00,2018,112.5625,-0.039062,,
3/16/2018 15:00,2018,112.5625,-0.007812,,
3/19/2018 7:00,2018,112.5,-0.070312,,
3/19/2018 9:00,2018,112.476562,-0.039063,,
3/19/2018 11:00,2018,112.570312,0.09375,,
3/19/2018 13:00,2018,112.640625,0.0625,,
3/19/2018 15:00,2018,112.59375,-0.070312,,
3/20/2018 7:00,2018,112.492188,-0.070312,,
3/20/2018 9:00,2018,112.429688,-0.054687,,
3/20/2018 11:00,2018,112.390625,0,,
3/20/2018 13:00,2018,112.414062,0.03125,,
3/20/2018 15:00,2018,112.40625,-0.015625,,
3/21/2018 7:00,2018,112.335938,-0.046874,,
3/21/2018 9:00,2018,112.289062,-0.03125,,
3/21/2018 11:00,2018,112.28125,0.015625,,
3/21/2018 13:00,2018,112.3125,0.007812,,
3/21/2018 15:00,2018,112.351562,0.039062,,
3/22/2018 7:00,2018,112.523438,0.101563,,
3/22/2018 9:00,2018,112.570312,0.085937,,
3/22/2018 11:00,2018,112.71875,0.085938,,
3/22/2018 13:00,2018,112.648438,-0.101562,,
3/22/2018 15:00,2018,112.65625,0.070312,,
3/23/2018 7:00,2018,112.757812,0.09375,,
3/23/2018 9:00,2018,112.671875,-0.046875,,
3/23/2018 11:00,2018,112.695312,0.03125,,
3/23/2018 13:00,2018,112.71875,0.023438,,
3/23/2018 15:00,2018,112.78125,0.09375,,
3/26/2018 7:00,2018,112.664062,-0.132813,,
3/26/2018 9:00,2018,112.625,-0.046875,,
3/26/2018 11:00,2018,112.710938,0.0625,,
3/26/2018 13:00,2018,112.710938,-0.007812,,
3/26/2018 15:00,2018,112.65625,0,,
3/27/2018 7:00,2018,112.65625,0.039062,,
3/27/2018 9:00,2018,112.757812,0.117187,,
3/27/2018 11:00,2018,112.773438,0.070313,,
3/27/2018 13:00,2018,112.828125,0.015625,,
3/27/2018 15:00,2018,112.914062,0.085937,,
3/28/2018 7:00,2018,113.039062,0.0625,,
3/28/2018 9:00,2018,113.015625,0.007813,,
3/28/2018 11:00,2018,113.0625,-0.007812,,
3/28/2018 13:00,2018,112.96875,-0.070312,,
3/28/2018 15:00,2018,112.90625,0.046875,,
3/29/2018 7:00,2018,112.945312,0.039062,,
3/29/2018 9:00,2018,112.914062,-0.015626,,
3/29/2018 11:00,2018,112.96875,0.078125,,
3/29/2018 13:00,2018,113.03125,0.0625,,
3/29/2018 15:00,2018,113.007812,-0.039063,,
4/2/2018 9:00,2018,112.890625,-0.054687,,
4/2/2018 11:00,2018,112.984375,0.046875,,
4/2/2018 13:00,2018,113.03125,0.03125,,
4/2/2018 15:00,2018,113.132812,0.039062,,
4/3/2018 7:00,2018,113,-0.125,,
4/3/2018 9:00,2018,112.984375,-0.054687,,
4/3/2018 11:00,2018,112.890625,-0.070313,,
4/3/2018 13:00,2018,112.929688,0.007813,,
4/3/2018 15:00,2018,112.867188,-0.03125,,
4/4/2018 7:00,2018,113.023438,0.15625,,
4/4/2018 9:00,2018,112.984375,-0.039063,,
4/4/2018 11:00,2018,112.875,-0.09375,,
4/4/2018 13:00,2018,112.875,0.015625,,
4/4/2018 15:00,2018,112.851562,-0.039063,,
4/5/2018 7:00,2018,112.734375,-0.078125,,
4/5/2018 9:00,2018,112.742188,0.015626,,
4/5/2018 11:00,2018,112.703125,-0.03125,,
4/5/2018 13:00,2018,112.703125,0.007813,,
4/5/2018 15:00,2018,112.695312,-0.03125,,
4/6/2018 7:00,2018,112.703125,0,,
4/6/2018 9:00,2018,112.851562,0.125,,
4/6/2018 11:00,2018,112.953125,0.0625,,
4/6/2018 13:00,2018,112.890625,-0.054687,,
4/6/2018 15:00,2018,112.953125,0.054687,,
4/9/2018 7:00,2018,112.867188,-0.109374,,
4/9/2018 9:00,2018,112.867188,0.023438,,
4/9/2018 11:00,2018,112.789062,-0.039063,,
4/9/2018 13:00,2018,112.828125,0.015625,,
4/9/2018 15:00,2018,112.867188,0.046876,,
4/10/2018 7:00,2018,112.828125,-0.046875,,
4/10/2018 9:00,2018,112.773438,-0.085937,,
4/10/2018 11:00,2018,112.78125,-0.054688,,
4/10/2018 13:00,2018,112.789062,-0.007813,,
4/10/2018 15:00,2018,112.773438,-0.007812,,
4/11/2018 7:00,2018,112.84375,0.070312,,
4/11/2018 9:00,2018,112.898438,-0.015624,,
4/11/2018 11:00,2018,112.867188,0.015626,,
4/11/2018 13:00,2018,112.796875,-0.0625,,
4/11/2018 15:00,2018,112.789062,0.007812,,
4/12/2018 7:00,2018,112.757812,-0.0625,,
4/12/2018 9:00,2018,112.75,-0.007812,,
4/12/2018 11:00,2018,112.617188,-0.078124,,
4/12/2018 13:00,2018,112.554688,-0.046874,,
4/12/2018 15:00,2018,112.546875,-0.078125,,
4/13/2018 7:00,2018,112.539062,-0.007813,,
4/13/2018 9:00,2018,112.53125,0,,
4/13/2018 11:00,2018,112.5625,0.09375,,
4/13/2018 13:00,2018,112.554688,0.007813,,
4/13/2018 15:00,2018,112.507812,-0.015626,,
4/16/2018 7:00,2018,112.398438,-0.140624,,
4/16/2018 9:00,2018,112.382812,-0.023438,,
4/16/2018 11:00,2018,112.445312,0.03125,,
4/16/2018 13:00,2018,112.46875,0.046875,,
4/16/2018 15:00,2018,112.5,0.015625,,
4/17/2018 7:00,2018,112.46875,-0.015625,,
4/17/2018 9:00,2018,112.4375,-0.039062,,
4/17/2018 11:00,2018,112.445312,0,,
4/17/2018 13:00,2018,112.476562,0.023437,,
4/17/2018 15:00,2018,112.523438,0.039063,,
4/18/2018 7:00,2018,112.421875,-0.09375,,
4/18/2018 9:00,2018,112.382812,-0.054688,,
4/18/2018 11:00,2018,112.34375,-0.054688,,
4/18/2018 13:00,2018,112.304688,-0.015624,,
4/18/2018 15:00,2018,112.265625,-0.007813,,
4/19/2018 7:00,2018,112.234375,-0.054687,,
4/19/2018 9:00,2018,112.171875,-0.070313,,
4/19/2018 11:00,2018,112.164062,-0.007813,,
4/19/2018 13:00,2018,112.148438,0.023438,,
4/19/2018 15:00,2018,112.148438,-0.015624,,
4/20/2018 7:00,2018,112.179688,0.039063,,
4/20/2018 9:00,2018,112.117188,-0.0625,,
4/20/2018 11:00,2018,112.046875,-0.054687,,
4/20/2018 13:00,2018,112.03125,-0.085938,,
4/20/2018 15:00,2018,112.007812,-0.015626,,
4/23/2018 7:00,2018,111.90625,-0.070312,,
4/23/2018 9:00,2018,111.953125,0.054687,,
4/23/2018 11:00,2018,111.898438,-0.007812,,
4/23/2018 13:00,2018,111.851562,-0.03125,,
4/23/2018 15:00,2018,111.882812,0.03125,,
4/24/2018 7:00,2018,111.882812,0.03125,,
4/24/2018 9:00,2018,111.8125,-0.0625,,
4/24/2018 11:00,2018,111.796875,0,,
4/24/2018 13:00,2018,111.914062,0.101562,,
4/24/2018 15:00,2018,111.9375,0.039062,,
4/25/2018 7:00,2018,111.8125,-0.070312,,
4/25/2018 9:00,2018,111.8125,0.015625,,
4/25/2018 11:00,2018,111.820312,-0.015626,,
4/25/2018 13:00,2018,111.84375,0.023438,,
4/25/2018 15:00,2018,111.84375,0,,
4/26/2018 7:00,2018,111.9375,0.101562,,
4/26/2018 9:00,2018,111.96875,-0.007812,,
4/26/2018 11:00,2018,111.90625,-0.015625,,
4/26/2018 13:00,2018,111.890625,-0.023437,,
4/26/2018 15:00,2018,111.929688,0.023438,,
4/27/2018 7:00,2018,111.984375,0.078125,,
4/27/2018 9:00,2018,111.953125,-0.039063,,
4/27/2018 11:00,2018,112,0.070312,,
4/27/2018 13:00,2018,111.984375,-0.03125,,
4/27/2018 15:00,2018,112,0.023438,,
4/30/2018 7:00,2018,111.984375,-0.015625,,
4/30/2018 9:00,2018,112.015625,0.0625,,
4/30/2018 11:00,2018,111.984375,0,,
4/30/2018 13:00,2018,112.03125,0.039062,,
4/30/2018 15:00,2018,112.070312,0.054687,,
5/1/2018 7:00,2018,112.007812,-0.023438,,
5/1/2018 9:00,2018,111.96875,-0.03125,,
5/1/2018 11:00,2018,111.914062,-0.078126,,
5/1/2018 13:00,2018,111.953125,0.015625,,
5/1/2018 15:00,2018,111.898438,-0.0625,,
5/2/2018 7:00,2018,111.859375,-0.078125,,
5/2/2018 9:00,2018,111.898438,0.023438,,
5/2/2018 11:00,2018,111.945312,-0.007813,,
5/2/2018 13:00,2018,111.914062,-0.007813,,
5/2/2018 15:00,2018,112,0.078125,,
5/3/2018 7:00,2018,112.09375,0.09375,,
5/3/2018 9:00,2018,112.132812,0.03125,,
5/3/2018 11:00,2018,112.171875,0.070313,,
5/3/2018 13:00,2018,112.085938,-0.078124,,
5/3/2018 15:00,2018,112.09375,-0.007812,,
5/4/2018 7:00,2018,112.148438,0.0625,,
5/4/2018 9:00,2018,112.195312,0.0625,,
5/4/2018 11:00,2018,112.101562,-0.085938,,
5/4/2018 13:00,2018,112.078125,0.054687,,
5/4/2018 15:00,2018,112.078125,0.015625,,
5/7/2018 7:00,2018,112.03125,-0.039062,,
5/7/2018 9:00,2018,112.09375,0.085938,,
5/7/2018 11:00,2018,112.039062,-0.03125,,
5/7/2018 13:00,2018,112.03125,0.007812,,
5/7/2018 15:00,2018,112.0625,0.015625,,
5/8/2018 7:00,2018,112.054688,-0.007812,,
5/8/2018 9:00,2018,111.984375,-0.078125,,
5/8/2018 11:00,2018,111.9375,-0.015625,,
5/8/2018 13:00,2018,111.914062,-0.015626,,
5/8/2018 15:00,2018,111.960938,0.03125,,
5/9/2018 7:00,2018,111.835938,-0.109374,,
5/9/2018 9:00,2018,111.8125,-0.046875,,
5/9/2018 11:00,2018,111.867188,0.039063,,
5/9/2018 13:00,2018,111.828125,-0.023437,,
5/9/2018 15:00,2018,111.828125,-0.023437,,
5/10/2018 7:00,2018,111.890625,0.0625,,
5/10/2018 9:00,2018,111.9375,0.03125,,
5/10/2018 11:00,2018,111.890625,-0.0625,,
5/10/2018 13:00,2018,111.875,0.007812,,
5/10/2018 15:00,2018,111.835938,-0.0625,,
5/11/2018 7:00,2018,111.882812,0.03125,,
5/11/2018 9:00,2018,111.867188,-0.007812,,
5/11/2018 11:00,2018,111.8125,-0.039062,,
5/11/2018 13:00,2018,111.851562,-0.007813,,
5/11/2018 15:00,2018,111.835938,0,,
5/14/2018 7:00,2018,111.8125,-0.03125,,
5/14/2018 9:00,2018,111.796875,-0.03125,,
5/14/2018 11:00,2018,111.796875,0.023437,,
5/14/2018 13:00,2018,111.796875,0.007813,,
5/14/2018 15:00,2018,111.796875,-0.007813,,
5/15/2018 7:00,2018,111.71875,-0.070312,,
5/15/2018 9:00,2018,111.625,-0.078125,,
5/15/2018 11:00,2018,111.585938,0.015626,,
5/15/2018 13:00,2018,111.523438,-0.054687,,
5/15/2018 15:00,2018,111.460938,-0.046874,,
5/16/2018 7:00,2018,111.523438,0.039063,,
5/16/2018 9:00,2018,111.53125,0.03125,,
5/16/2018 11:00,2018,111.4375,-0.0625,,
5/16/2018 13:00,2018,111.492188,0.015626,,
5/16/2018 15:00,2018,111.429688,-0.046874,,
5/17/2018 7:00,2018,111.445312,0.015624,,
5/17/2018 9:00,2018,111.460938,0.023438,,
5/17/2018 11:00,2018,111.4375,-0.023438,,
5/17/2018 13:00,2018,111.453125,0.015625,,
5/17/2018 15:00,2018,111.453125,0.007813,,
5/18/2018 7:00,2018,111.484375,0.046875,,
5/18/2018 9:00,2018,111.554688,0.070313,,
5/18/2018 11:00,2018,111.617188,0.0625,,
5/18/2018 13:00,2018,111.648438,0.007813,,
5/18/2018 15:00,2018,111.640625,0.015625,,
5/21/2018 7:00,2018,111.539062,-0.101563,,
5/21/2018 9:00,2018,111.5625,0.007812,,
5/21/2018 11:00,2018,111.585938,0.023438,,
5/21/2018 13:00,2018,111.585938,-0.015624,,
