date,open,low,high,close
12/21/17 4:30,119.125,119.125,119.15625,119.140625
12/21/17 5:00,119.15625,119.109375,119.171875,119.15625
12/21/17 5:30,119.15625,119.15625,119.1875,119.1875
12/21/17 6:00,119.1875,119.171875,119.21875,119.1875
12/21/17 6:30,119.203125,119.140625,119.203125,119.140625
12/21/17 7:00,119.140625,119.140625,119.203125,119.203125
12/21/17 7:30,119.1875,119.1875,119.21875,119.203125
12/21/17 8:00,119.21875,119.203125,119.25,119.234375
12/21/17 8:30,119.21875,119.140625,119.234375,119.15625
12/21/17 9:00,119.15625,119.140625,119.21875,119.15625
12/21/17 9:30,119.140625,119.078125,119.15625,119.09375
12/21/17 10:00,119.078125,119.0625,119.109375,119.09375
12/21/17 10:30,119.09375,119.046875,119.109375,119.046875
12/21/17 11:00,119.046875,119.015625,119.09375,119.078125
12/21/17 11:30,119.09375,119.078125,119.171875,119.15625
12/21/17 12:00,119.140625,119.125,119.15625,119.15625
12/21/17 12:30,119.140625,119.125,119.15625,119.140625
12/21/17 13:00,119.140625,119.078125,119.140625,119.109375
12/21/17 13:30,119.109375,119.09375,119.125,119.109375
12/21/17 14:00,119.109375,119.109375,119.140625,119.125
12/21/17 14:30,119.140625,119.109375,119.140625,119.140625
12/21/17 15:00,119.140625,119.125,119.15625,119.125
12/21/17 15:30,119.140625,119.109375,119.15625,119.125
12/21/17 16:00,119.125,119.109375,119.140625,119.109375
12/21/17 16:30,119.125,119.109375,119.140625,119.140625
12/21/17 17:00,119.140625,119.109375,119.140625,119.125
12/21/17 18:30,119.09375,119.09375,119.125,119.125
12/21/17 19:00,119.125,119.109375,119.125,119.125
12/21/17 19:30,119.125,119.125,119.15625,119.140625
12/21/17 20:00,119.140625,119.109375,119.15625,119.109375
12/21/17 20:30,119.109375,119.109375,119.125,119.109375
12/21/17 20:30,119.109375,119.109375,119.125,119.109375
12/21/17 21:30,119.125,119.125,119.140625,119.125
12/21/17 22:00,119.125,119.125,119.140625,119.140625
12/21/17 22:30,119.140625,119.140625,119.15625,119.15625
12/21/17 23:00,119.15625,119.125,119.15625,119.140625
12/21/17 23:30,119.140625,119.140625,119.15625,119.140625
12/22/17 0:00,119.140625,119.140625,119.15625,119.140625
12/22/17 0:30,119.140625,119.140625,119.15625,119.140625
12/22/17 1:00,119.140625,119.140625,119.15625,119.140625
12/22/17 1:30,119.140625,119.125,119.15625,119.125
12/22/17 2:00,119.140625,119.140625,119.171875,119.140625
12/22/17 2:30,119.140625,119.109375,119.15625,119.125
12/22/17 3:00,119.109375,119.09375,119.125,119.109375
12/22/17 3:30,119.109375,119.09375,119.125,119.109375
12/22/17 4:00,119.109375,119.09375,119.15625,119.140625
12/22/17 4:30,119.15625,119.140625,119.15625,119.15625
12/22/17 5:00,119.15625,119.125,119.15625,119.140625
12/22/17 5:30,119.125,119.109375,119.140625,119.109375
12/22/17 6:00,119.109375,119.09375,119.125,119.109375
12/22/17 6:30,119.109375,119.109375,119.140625,119.140625
12/22/17 7:00,119.125,119.109375,119.140625,119.140625
12/22/17 7:30,119.125,119.109375,119.140625,119.125
12/22/17 8:00,119.125,119.09375,119.140625,119.125
12/22/17 8:30,119.125,119.09375,119.15625,119.109375
12/22/17 9:00,119.125,119.0625,119.140625,119.109375
12/22/17 9:30,119.09375,119.078125,119.140625,119.125
12/22/17 10:00,119.125,119.109375,119.15625,119.109375
12/22/17 10:30,119.125,119.109375,119.140625,119.109375
12/22/17 11:00,119.109375,119.09375,119.140625,119.09375
12/22/17 11:30,119.109375,119.078125,119.125,119.078125
12/22/17 12:00,119.078125,119.078125,119.109375,119.09375
12/22/17 12:30,119.109375,119.09375,119.109375,119.109375
12/22/17 13:00,119.109375,119.09375,119.125,119.09375
12/22/17 13:30,119.109375,119.078125,119.109375,119.09375
12/22/17 14:00,119.09375,119.078125,119.125,119.109375
12/22/17 14:30,119.109375,119.109375,119.125,119.125
12/22/17 15:00,119.109375,119.109375,119.125,119.125
12/22/17 15:30,119.109375,119.109375,119.140625,119.140625
12/22/17 16:00,119.140625,119.125,119.15625,119.140625
12/22/17 16:30,119.140625,119.125,119.140625,119.140625
12/22/17 17:00,119.125,119.125,119.140625,119.140625
12/25/17 18:30,119.109375,119.09375,119.140625,119.125
12/25/17 19:00,119.140625,119.046875,119.140625,119.078125
12/25/17 19:30,119.0625,119.0625,119.078125,119.078125
12/25/17 20:00,119.078125,119.0625,119.078125,119.0625
12/25/17 20:30,119.0625,119.0625,119.09375,119.09375
12/25/17 21:00,119.09375,119.0625,119.09375,119.0625
12/25/17 21:30,119.0625,119.0625,119.078125,119.0625
12/25/17 22:00,119.078125,119.0625,119.078125,119.0625
12/25/17 22:00,119.0625,119.0625,119.078125,119.0625
12/25/17 23:00,119.0625,119.0625,119.078125,119.078125
12/25/17 23:00,119.078125,119.0625,119.078125,119.0625
12/26/17 0:00,119.078125,119.078125,119.078125,119.078125
12/26/17 0:30,119.078125,119.0625,119.078125,119.0625
12/26/17 1:00,119.0625,119.0625,119.078125,119.0625
12/26/17 1:30,119.078125,119.0625,119.078125,119.078125
12/26/17 2:00,119.078125,119.0625,119.078125,119.078125
12/26/17 2:30,119.078125,119.0625,119.078125,119.0625
12/26/17 3:00,119.0625,119.0625,119.078125,119.0625
12/26/17 3:30,119.078125,119.0625,119.09375,119.078125
12/26/17 3:30,119.0625,119.0625,119.078125,119.078125
12/26/17 4:30,119.078125,119.0625,119.078125,119.0625
12/26/17 4:30,119.0625,119.0625,119.078125,119.078125
12/26/17 5:30,119.0625,119.0625,119.078125,119.078125
12/26/17 5:30,119.0625,119.0625,119.078125,119.078125
12/26/17 6:30,119.078125,119.0625,119.09375,119.0625
12/26/17 7:00,119.078125,119.046875,119.078125,119.0625
12/26/17 7:30,119.046875,119.046875,119.078125,119.0625
12/26/17 8:00,119.046875,119.046875,119.078125,119.078125
12/26/17 8:30,119.078125,119.0625,119.09375,119.0625
12/26/17 9:00,119.0625,119.0625,119.125,119.109375
12/26/17 9:30,119.109375,119.109375,119.15625,119.15625
12/26/17 10:00,119.15625,119.140625,119.21875,119.203125
12/26/17 10:30,119.203125,119.1875,119.21875,119.203125
12/26/17 11:00,119.1875,119.1875,119.265625,119.25
12/26/17 11:30,119.265625,119.25,119.296875,119.265625
12/26/17 12:00,119.265625,119.21875,119.28125,119.21875
12/26/17 12:30,119.234375,119.21875,119.25,119.21875
12/26/17 13:00,119.21875,119.21875,119.25,119.25
12/26/17 13:30,119.25,119.1875,119.25,119.1875
12/26/17 14:00,119.1875,119.1875,119.234375,119.21875
12/26/17 14:30,119.21875,119.21875,119.25,119.234375
12/26/17 15:00,119.234375,119.21875,119.265625,119.265625
12/26/17 15:30,119.25,119.203125,119.265625,119.21875
12/26/17 16:00,119.234375,119.21875,119.234375,119.234375
12/26/17 16:30,119.21875,119.203125,119.234375,119.21875
12/26/17 17:00,119.21875,119.1875,119.21875,119.1875
12/26/17 18:30,119.1875,119.171875,119.1875,119.171875
12/26/17 19:00,119.171875,119.171875,119.203125,119.1875
12/26/17 19:30,119.1875,119.1875,119.203125,119.203125
12/26/17 20:00,119.203125,119.171875,119.203125,119.171875
12/26/17 20:30,119.171875,119.171875,119.203125,119.1875
12/26/17 21:00,119.1875,119.1875,119.203125,119.1875
12/26/17 21:30,119.1875,119.1875,119.203125,119.203125
12/26/17 22:00,119.1875,119.1875,119.203125,119.1875
12/26/17 22:30,119.203125,119.171875,119.203125,119.1875
12/26/17 23:00,119.171875,119.171875,119.203125,119.171875
12/26/17 23:00,119.171875,119.15625,119.1875,119.171875
12/27/17 0:00,119.171875,119.15625,119.1875,119.171875
12/27/17 0:30,119.171875,119.171875,119.203125,119.203125
12/27/17 0:30,119.203125,119.1875,119.203125,119.203125
12/27/17 1:30,119.203125,119.1875,119.203125,119.1875
12/27/17 2:00,119.1875,119.1875,119.203125,119.1875
12/27/17 2:30,119.1875,119.15625,119.1875,119.171875
12/27/17 3:00,119.171875,119.15625,119.1875,119.171875
12/27/17 3:30,119.1875,119.171875,119.203125,119.1875
12/27/17 4:00,119.1875,119.1875,119.203125,119.203125
12/27/17 4:30,119.1875,119.171875,119.203125,119.1875
12/27/17 5:00,119.1875,119.171875,119.203125,119.203125
12/27/17 5:30,119.1875,119.171875,119.203125,119.1875
12/27/17 6:00,119.1875,119.171875,119.1875,119.171875
12/27/17 6:30,119.1875,119.171875,119.1875,119.171875
12/27/17 7:00,119.1875,119.171875,119.203125,119.203125
12/27/17 7:30,119.203125,119.1875,119.21875,119.203125
12/27/17 8:00,119.203125,119.203125,119.234375,119.21875
12/27/17 8:30,119.21875,119.203125,119.296875,119.296875
12/27/17 9:00,119.296875,119.28125,119.359375,119.34375
12/27/17 9:30,119.328125,119.328125,119.359375,119.359375
12/27/17 10:00,119.34375,119.328125,119.390625,119.390625
12/27/17 10:30,119.390625,119.34375,119.421875,119.390625
12/27/17 11:00,119.390625,119.390625,119.4375,119.40625
12/27/17 11:30,119.390625,119.390625,119.453125,119.4375
12/27/17 12:00,119.4375,119.421875,119.5,119.453125
12/27/17 12:30,119.46875,119.46875,119.5,119.5
12/27/17 13:00,119.5,119.5,119.53125,119.515625
12/27/17 13:30,119.515625,119.453125,119.546875,119.546875
12/27/17 14:00,119.546875,119.546875,119.609375,119.59375
12/27/17 14:30,119.59375,119.53125,119.640625,119.546875
12/27/17 15:00,119.546875,119.546875,119.625,119.609375
12/27/17 15:30,119.625,119.5625,119.625,119.578125
12/27/17 16:00,119.59375,119.59375,119.640625,119.609375
12/27/17 16:30,119.609375,119.59375,119.625,119.59375
12/27/17 17:00,119.609375,119.59375,119.625,119.625
12/27/17 18:30,119.578125,119.546875,119.59375,119.5625
12/27/17 19:00,119.5625,119.53125,119.5625,119.53125
12/27/17 19:30,119.546875,119.53125,119.5625,119.53125
12/27/17 20:00,119.546875,119.53125,119.546875,119.546875
12/27/17 20:30,119.546875,119.53125,119.546875,119.53125
12/27/17 21:00,119.53125,119.53125,119.546875,119.546875
12/27/17 21:30,119.546875,119.53125,119.5625,119.53125
12/27/17 22:00,119.546875,119.53125,119.546875,119.53125
12/27/17 22:30,119.546875,119.515625,119.546875,119.53125
12/27/17 23:00,119.546875,119.53125,119.546875,119.53125
12/27/17 23:30,119.53125,119.53125,119.5625,119.5625
12/28/17 0:00,119.546875,119.53125,119.546875,119.53125
12/28/17 0:30,119.53125,119.53125,119.546875,119.546875
12/28/17 1:00,119.546875,119.53125,119.5625,119.5625
12/28/17 1:00,119.546875,119.53125,119.5625,119.546875
12/28/17 2:00,119.546875,119.53125,119.546875,119.546875
12/28/17 2:30,119.53125,119.515625,119.546875,119.53125
12/28/17 3:00,119.515625,119.515625,119.546875,119.515625
12/28/17 3:30,119.515625,119.5,119.53125,119.5
12/28/17 4:00,119.5,119.46875,119.515625,119.484375
12/28/17 4:30,119.484375,119.46875,119.5,119.5
12/28/17 5:00,119.5,119.421875,119.5,119.453125
12/28/17 5:30,119.453125,119.4375,119.46875,119.46875
12/28/17 6:00,119.46875,119.453125,119.5,119.484375
12/28/17 6:30,119.484375,119.46875,119.5,119.46875
12/28/17 7:00,119.484375,119.46875,119.5,119.46875
12/28/17 7:30,119.484375,119.453125,119.484375,119.484375
12/28/17 8:00,119.46875,119.4375,119.484375,119.453125
12/28/17 8:30,119.453125,119.453125,119.484375,119.46875
12/28/17 9:00,119.453125,119.453125,119.53125,119.5
12/28/17 9:30,119.5,119.484375,119.53125,119.515625
12/28/17 10:00,119.515625,119.5,119.5625,119.546875
12/28/17 10:30,119.546875,119.46875,119.546875,119.5
12/28/17 11:00,119.484375,119.46875,119.546875,119.515625
12/28/17 11:30,119.515625,119.484375,119.53125,119.5
12/28/17 12:00,119.5,119.5,119.546875,119.515625
12/28/17 12:30,119.515625,119.5,119.53125,119.515625
12/28/17 13:00,119.515625,119.453125,119.515625,119.46875
12/28/17 13:30,119.46875,119.4375,119.5,119.453125
12/28/17 14:00,119.4375,119.390625,119.453125,119.4375
12/28/17 14:30,119.421875,119.40625,119.46875,119.46875
12/28/17 15:00,119.46875,119.421875,119.46875,119.453125
12/28/17 15:30,119.453125,119.421875,119.484375,119.484375
12/28/17 16:00,119.484375,119.453125,119.5,119.453125
12/28/17 16:30,119.46875,119.453125,119.484375,119.484375
12/28/17 17:00,119.46875,119.4375,119.484375,119.453125
12/28/17 18:30,119.453125,119.4375,119.46875,119.453125
12/28/17 19:00,119.453125,119.4375,119.484375,119.453125
12/28/17 19:00,119.453125,119.4375,119.453125,119.453125
12/28/17 20:00,119.4375,119.4375,119.46875,119.46875
12/28/17 20:30,119.46875,119.453125,119.46875,119.46875
12/28/17 21:00,119.46875,119.453125,119.46875,119.46875
12/28/17 21:30,119.46875,119.46875,119.5,119.5
12/28/17 22:00,119.5,119.484375,119.5,119.484375
12/28/17 22:30,119.484375,119.46875,119.484375,119.46875
12/28/17 23:00,119.46875,119.46875,119.484375,119.46875
12/28/17 23:00,119.484375,119.46875,119.484375,119.46875
12/29/17 0:00,119.484375,119.46875,119.484375,119.46875
12/29/17 0:30,119.46875,119.46875,119.484375,119.484375
12/29/17 1:00,119.5,119.484375,119.5,119.5
12/29/17 1:30,119.5,119.46875,119.5,119.5
12/29/17 2:00,119.484375,119.484375,119.5,119.5
12/29/17 2:30,119.484375,119.46875,119.5,119.5
12/29/17 3:00,119.5,119.46875,119.5,119.484375
12/29/17 3:30,119.46875,119.46875,119.546875,119.546875
12/29/17 4:00,119.53125,119.515625,119.546875,119.53125
12/29/17 4:30,119.53125,119.5,119.5625,119.546875
12/29/17 5:00,119.546875,119.53125,119.5625,119.53125
12/29/17 5:30,119.53125,119.515625,119.5625,119.546875
12/29/17 6:00,119.546875,119.53125,119.578125,119.5625
12/29/17 6:30,119.5625,119.546875,119.578125,119.5625
12/29/17 7:00,119.578125,119.546875,119.578125,119.5625
12/29/17 7:30,119.578125,119.53125,119.578125,119.546875
12/29/17 8:00,119.546875,119.484375,119.546875,119.5
12/29/17 8:30,119.5,119.453125,119.515625,119.5
12/29/17 9:00,119.5,119.4375,119.5,119.484375
12/29/17 9:30,119.46875,119.453125,119.5625,119.53125
12/29/17 10:00,119.546875,119.53125,119.578125,119.546875
12/29/17 10:30,119.5625,119.546875,119.625,119.59375
12/29/17 11:00,119.609375,119.5625,119.609375,119.59375
12/29/17 11:30,119.578125,119.5625,119.609375,119.59375
12/29/17 12:00,119.609375,119.546875,119.609375,119.59375
12/29/17 12:30,119.578125,119.5625,119.609375,119.609375
12/29/17 13:00,119.609375,119.59375,119.6875,119.6875
12/29/17 13:30,119.671875,119.640625,119.6875,119.65625
12/29/17 14:00,119.671875,119.65625,119.703125,119.6875
12/29/17 14:30,119.671875,119.65625,119.6875,119.65625
12/29/17 15:00,119.671875,119.65625,119.6875,119.65625
12/29/17 15:30,119.671875,119.640625,119.671875,119.65625
12/29/17 16:00,119.640625,119.625,119.65625,119.640625
12/29/17 16:30,119.640625,119.625,119.65625,119.65625
12/29/17 17:00,119.640625,119.625,119.65625,119.640625
1/1/18 18:30,119.609375,119.578125,119.625,119.609375
1/1/18 19:00,119.609375,119.609375,119.625,119.609375
1/1/18 19:30,119.609375,119.609375,119.625,119.625
1/1/18 20:00,119.625,119.59375,119.625,119.609375
1/1/18 20:30,119.59375,119.59375,119.625,119.609375
1/1/18 21:00,119.609375,119.59375,119.625,119.625
1/1/18 21:30,119.625,119.59375,119.625,119.59375
1/1/18 22:00,119.609375,119.59375,119.609375,119.59375
1/1/18 22:30,119.609375,119.59375,119.609375,119.609375
1/1/18 23:00,119.609375,119.59375,119.609375,119.609375
1/1/18 23:30,119.59375,119.59375,119.609375,119.609375
1/2/18 0:00,119.609375,119.59375,119.609375,119.609375
1/2/18 0:30,119.59375,119.578125,119.609375,119.609375
1/2/18 0:30,119.59375,119.59375,119.609375,119.59375
1/2/18 1:30,119.59375,119.578125,119.59375,119.59375
1/2/18 2:00,119.578125,119.578125,119.59375,119.59375
1/2/18 2:30,119.578125,119.578125,119.625,119.59375
1/2/18 3:00,119.59375,119.5625,119.609375,119.578125
1/2/18 3:30,119.578125,119.53125,119.578125,119.546875
1/2/18 4:00,119.546875,119.515625,119.546875,119.53125
1/2/18 4:30,119.515625,119.515625,119.546875,119.546875
1/2/18 5:00,119.546875,119.53125,119.5625,119.5625
1/2/18 5:30,119.5625,119.53125,119.5625,119.53125
1/2/18 6:00,119.53125,119.515625,119.546875,119.53125
1/2/18 6:30,119.53125,119.515625,119.546875,119.515625
1/2/18 7:00,119.515625,119.484375,119.53125,119.484375
1/2/18 7:30,119.484375,119.453125,119.515625,119.5
1/2/18 8:00,119.5,119.46875,119.515625,119.515625
1/2/18 8:30,119.515625,119.484375,119.546875,119.53125
1/2/18 9:00,119.515625,119.5,119.5625,119.5625
1/2/18 9:30,119.546875,119.484375,119.5625,119.5
1/2/18 10:00,119.515625,119.390625,119.515625,119.40625
1/2/18 10:30,119.40625,119.296875,119.40625,119.34375
1/2/18 11:00,119.359375,119.328125,119.390625,119.328125
1/2/18 11:30,119.328125,119.25,119.34375,119.296875
1/2/18 12:00,119.296875,119.265625,119.3125,119.296875
1/2/18 12:30,119.296875,119.21875,119.328125,119.21875
1/2/18 13:00,119.234375,119.171875,119.234375,119.1875
1/2/18 13:30,119.203125,119.15625,119.21875,119.21875
1/2/18 14:00,119.203125,119.203125,119.296875,119.28125
1/2/18 14:30,119.296875,119.25,119.296875,119.296875
1/2/18 15:00,119.28125,119.25,119.328125,119.296875
1/2/18 15:30,119.3125,119.296875,119.359375,119.328125
1/2/18 16:00,119.328125,119.3125,119.34375,119.328125
1/2/18 16:30,119.328125,119.328125,119.359375,119.34375
1/2/18 17:00,119.34375,119.296875,119.359375,119.3125
1/2/18 18:30,119.3125,119.296875,119.359375,119.328125
1/2/18 18:30,119.328125,119.3125,119.34375,119.3125
1/2/18 19:30,119.3125,119.3125,119.328125,119.3125
1/2/18 20:00,119.3125,119.3125,119.34375,119.3125
1/2/18 20:30,119.328125,119.3125,119.328125,119.3125
1/2/18 21:00,119.3125,119.3125,119.328125,119.3125
1/2/18 21:30,119.3125,119.3125,119.328125,119.3125
1/2/18 22:00,119.3125,119.296875,119.3125,119.296875
1/2/18 22:30,119.296875,119.296875,119.3125,119.296875
1/2/18 23:00,119.296875,119.296875,119.328125,119.328125
1/2/18 23:30,119.328125,119.3125,119.328125,119.3125
1/3/18 0:00,119.328125,119.3125,119.328125,119.328125
1/3/18 0:30,119.328125,119.3125,119.328125,119.3125
1/3/18 1:00,119.328125,119.3125,119.328125,119.3125
1/3/18 1:30,119.3125,119.296875,119.3125,119.3125
1/3/18 2:00,119.3125,119.296875,119.3125,119.296875
1/3/18 2:30,119.3125,119.265625,119.3125,119.28125
1/3/18 3:00,119.296875,119.265625,119.296875,119.28125
1/3/18 3:30,119.28125,119.265625,119.3125,119.3125
1/3/18 4:00,119.3125,119.28125,119.3125,119.28125
1/3/18 4:30,119.296875,119.28125,119.3125,119.296875
1/3/18 5:00,119.296875,119.265625,119.3125,119.296875
1/3/18 5:30,119.296875,119.296875,119.34375,119.328125
1/3/18 6:00,119.328125,119.328125,119.421875,119.390625
1/3/18 6:30,119.390625,119.390625,119.4375,119.390625
1/3/18 7:00,119.390625,119.375,119.4375,119.40625
1/3/18 7:30,119.421875,119.390625,119.4375,119.421875
1/3/18 8:00,119.40625,119.40625,119.46875,119.421875
1/3/18 8:30,119.4375,119.390625,119.453125,119.4375
1/3/18 9:00,119.4375,119.390625,119.453125,119.421875
1/3/18 9:30,119.40625,119.40625,119.484375,119.453125
1/3/18 10:00,119.46875,119.4375,119.5,119.46875
1/3/18 10:30,119.453125,119.328125,119.453125,119.359375
1/3/18 11:00,119.34375,119.3125,119.4375,119.4375
1/3/18 11:30,119.4375,119.421875,119.484375,119.46875
1/3/18 12:00,119.46875,119.4375,119.515625,119.515625
1/3/18 12:30,119.515625,119.484375,119.515625,119.5
1/3/18 13:00,119.5,119.453125,119.515625,119.46875
1/3/18 13:30,119.46875,119.453125,119.5,119.46875
1/3/18 14:00,119.46875,119.453125,119.484375,119.46875
1/3/18 14:30,119.484375,119.3125,119.484375,119.375
1/3/18 15:00,119.390625,119.375,119.421875,119.40625
1/3/18 15:30,119.421875,119.390625,119.421875,119.421875
1/3/18 16:00,119.421875,119.40625,119.4375,119.421875
1/3/18 16:30,119.4375,119.40625,119.4375,119.421875
1/3/18 17:00,119.421875,119.40625,119.4375,119.421875
1/3/18 18:30,119.390625,119.34375,119.40625,119.359375
1/3/18 19:00,119.359375,119.34375,119.375,119.359375
1/3/18 19:30,119.34375,119.328125,119.375,119.34375
1/3/18 20:00,119.34375,119.328125,119.359375,119.328125
1/3/18 20:30,119.328125,119.28125,119.34375,119.296875
1/3/18 21:00,119.28125,119.265625,119.296875,119.28125
1/3/18 21:30,119.28125,119.265625,119.296875,119.296875
1/3/18 22:00,119.28125,119.265625,119.28125,119.28125
1/3/18 22:30,119.296875,119.28125,119.3125,119.3125
1/3/18 23:00,119.296875,119.28125,119.3125,119.28125
1/3/18 23:30,119.28125,119.28125,119.328125,119.328125
1/3/18 23:30,119.3125,119.3125,119.34375,119.328125
1/4/18 0:30,119.3125,119.3125,119.34375,119.3125
1/4/18 1:00,119.328125,119.296875,119.34375,119.3125
1/4/18 1:30,119.3125,119.3125,119.34375,119.3125
1/4/18 2:00,119.328125,119.3125,119.328125,119.328125
1/4/18 2:30,119.3125,119.28125,119.328125,119.296875
1/4/18 3:00,119.296875,119.265625,119.3125,119.28125
