date,open,low,high,close
9/11/18 18:30,11580,11570,11585,11580
9/11/18 19:00,11575,11575,11575,11575
9/11/18 19:30,11575,11565,11575,11570
9/11/18 20:00,11560,11545,11565,11565
9/11/18 20:30,11560,11555,11565,11565
9/11/18 21:00,11570,11540,11570,11550
9/11/18 21:30,11540,11540,11555,11555
9/11/18 22:00,11550,11540,11550,11540
9/11/18 22:30,11550,11520,11550,11525
9/11/18 23:00,11520,11520,11545,11545
9/11/18 23:30,11530,11525,11540,11540
9/12/18 0:00,11520,11505,11555,11555
9/12/18 0:30,11545,11540,11570,11570
9/12/18 1:00,11565,11555,11570,11555
9/12/18 1:30,11555,11555,11580,11580
9/12/18 2:00,11580,11570,11590,11570
9/12/18 2:30,11560,11540,11560,11550
9/12/18 3:00,11545,11535,11545,11545
9/12/18 3:30,11535,11515,11550,11550
9/12/18 4:00,11545,11530,11545,11530
9/12/18 4:30,11540,11485,11540,11515
9/12/18 5:00,11520,11505,11520,11520
9/12/18 5:30,11530,11530,11540,11535
9/12/18 6:00,11535,11535,11535,11535
9/12/18 6:30,11535,11525,11550,11535
9/12/18 7:00,11540,11520,11540,11520
9/12/18 7:30,11520,11505,11520,11510
9/12/18 8:00,11505,11505,11535,11525
9/12/18 8:30,11530,11520,11560,11545
9/12/18 9:00,11540,11530,11540,11535
9/12/18 9:30,11535,11535,11560,11550
9/12/18 10:00,11545,11545,11580,11580
9/12/18 10:30,11580,11550,11580,11555
9/12/18 11:00,11565,11560,11575,11560
9/12/18 11:30,11565,11550,11570,11555
9/12/18 12:00,11550,11550,11560,11555
9/12/18 12:30,11550,11550,11565,11565
9/12/18 13:00,11570,11550,11570,11555
9/12/18 13:30,11560,11555,11565,11565
9/12/18 14:00,11570,11565,11600,11565
9/12/18 14:30,11565,11565,11590,11590
9/12/18 15:00,11585,11580,11645,11595
9/12/18 15:30,11600,11600,11620,11610
9/12/18 16:00,11610,11595,11610,11600
9/12/18 16:30,11605,11585,11605,11600
9/12/18 17:00,11595,11595,11610,11600
9/12/18 18:30,11605,11605,11615,11610
9/12/18 19:00,11615,11615,11635,11635
9/12/18 19:30,11630,11615,11635,11630
9/12/18 20:00,11625,11620,11635,11620
9/12/18 20:30,11630,11630,11735,11715
9/12/18 20:30,11710,11700,11720,11715
9/12/18 21:30,11710,11690,11710,11695
9/12/18 22:00,11690,11690,11700,11695
9/12/18 22:30,11690,11675,11690,11685
9/12/18 23:00,11685,11685,11690,11690
9/12/18 23:30,11705,11675,11705,11680
9/13/18 0:00,11685,11675,11685,11685
9/13/18 0:30,11695,11690,11695,11690
9/13/18 1:00,11695,11690,11700,11690
9/13/18 1:30,11690,11685,11690,11685
9/13/18 2:00,11685,11665,11685,11670
9/13/18 2:30,11670,11670,11670,11670
9/13/18 3:00,11670,11670,11685,11680
9/13/18 3:30,11685,11680,11695,11680
9/13/18 4:00,11680,11680,11680,11680
9/13/18 4:30,11680,11680,11690,11690
9/13/18 5:00,11695,11695,11725,11715
9/13/18 5:30,11715,11705,11725,11720
9/13/18 6:00,11715,11715,11780,11735
9/13/18 6:30,11745,11740,11760,11750
9/13/18 7:00,11745,11735,11750,11735
9/13/18 7:30,11740,11720,11750,11745
9/13/18 8:00,11740,11740,11775,11775
9/13/18 8:30,11770,11755,11785,11770
9/13/18 9:00,11765,11730,11765,11750
9/13/18 9:30,11745,11745,11775,11775
9/13/18 10:00,11770,11770,11835,11810
9/13/18 10:30,11810,11795,11815,11795
9/13/18 11:00,11805,11790,11805,11790
9/13/18 11:30,11785,11780,11800,11800
9/13/18 12:00,11795,11790,11795,11790
9/13/18 12:30,11785,11785,11815,11815
9/13/18 13:00,11815,11810,11830,11820
9/13/18 13:30,11815,11795,11825,11805
9/13/18 14:00,11800,11785,11815,11805
9/13/18 14:30,11810,11790,11810,11795
9/13/18 15:00,11800,11785,11800,11790
9/13/18 15:30,11795,11785,11795,11785
9/13/18 16:00,11780,11730,11780,11750
9/13/18 16:30,11750,11715,11750,11740
9/13/18 17:00,11740,11735,11770,11755
9/13/18 18:30,11760,11755,11795,11790
9/13/18 19:00,11795,11775,11795,11775
9/13/18 19:30,11795,11795,11810,11810
9/13/18 20:00,11795,11770,11795,11780
9/13/18 20:30,11785,11755,11785,11755
9/13/18 21:00,11765,11755,11775,11765
9/13/18 21:30,11775,11770,11785,11785
9/13/18 22:00,11790,11780,11795,11790
9/13/18 22:30,11795,11795,11840,11810
9/13/18 23:00,11815,11815,11865,11845
9/13/18 23:00,11855,11850,11880,11875
9/14/18 0:00,11875,11850,11875,11850
9/14/18 0:30,11850,11850,11860,11855
9/14/18 1:00,11855,11840,11860,11840
9/14/18 1:30,11845,11845,11865,11865
9/14/18 2:00,11860,11845,11865,11850
9/14/18 2:30,11850,11845,11850,11845
9/14/18 3:00,11845,11845,11855,11855
9/14/18 3:30,11855,11855,11885,11865
9/14/18 4:00,11865,11845,11865,11845
9/14/18 4:30,11830,11805,11850,11850
9/14/18 5:00,11850,11640,11850,11705
9/14/18 5:30,11715,11705,11750,11740
9/14/18 6:00,11735,11705,11735,11715
9/14/18 6:30,11725,11725,11755,11750
9/14/18 7:00,11750,11735,11760,11735
9/14/18 7:30,11735,11735,11770,11770
9/14/18 8:00,11765,11755,11765,11760
9/14/18 8:30,11755,11750,11770,11765
9/14/18 9:00,11760,11740,11760,11760
9/14/18 9:30,11760,11725,11760,11735
9/14/18 10:00,11735,11730,11760,11745
9/14/18 10:30,11735,11725,11750,11745
9/14/18 11:00,11745,11730,11750,11745
9/14/18 11:30,11750,11750,11775,11765
9/14/18 12:00,11775,11755,11775,11770
9/14/18 12:30,11780,11780,11810,11790
9/14/18 13:00,11790,11790,11820,11805
9/14/18 13:30,11795,11765,11800,11775
9/14/18 14:00,11780,11770,11790,11770
9/14/18 14:30,11765,11760,11780,11760
9/14/18 15:00,11770,11765,11780,11765
9/14/18 15:30,11780,11780,11790,11785
9/14/18 16:00,11785,11785,11845,11835
9/14/18 16:30,11830,11815,11845,11815
9/14/18 17:00,11825,11815,11845,11845
9/16/18 18:30,11780,11775,11780,11775
9/16/18 19:00,11780,11775,11780,11775
9/16/18 19:30,11790,11790,11795,11795
9/16/18 20:00,11805,11800,11805,11805
9/16/18 20:30,11805,11805,11835,11830
9/16/18 21:00,11830,11825,11835,11825
9/16/18 21:30,11830,11815,11830,11815
9/16/18 22:00,11820,11820,11820,11820
9/16/18 22:30,11815,11810,11815,11810
9/16/18 23:00,11805,11805,11815,11815
9/16/18 23:30,11810,11805,11810,11810
9/17/18 0:00,11810,11810,11810,11810
9/17/18 0:30,11810,11760,11810,11780
9/17/18 1:00,11785,11770,11785,11770
9/17/18 1:30,11770,11760,11775,11760
9/17/18 2:00,11770,11770,11785,11785
9/17/18 2:30,11780,11775,11780,11780
9/17/18 3:00,11785,11780,11785,11780
9/17/18 3:30,11775,11765,11780,11770
9/17/18 4:00,11770,11770,11775,11775
9/17/18 4:30,11775,11760,11775,11760
9/17/18 5:00,11775,11770,11780,11780
9/17/18 5:30,11765,11700,11790,11775
9/17/18 6:00,11780,11775,11800,11790
9/17/18 6:30,11785,11775,11785,11775
9/17/18 7:00,11770,11770,11775,11775
9/17/18 7:30,11770,11770,11775,11775
9/17/18 8:00,11775,11765,11775,11770
9/17/18 8:30,11765,11730,11765,11740
9/17/18 9:00,11745,11740,11760,11740
9/17/18 9:30,11735,11735,11745,11745
9/17/18 10:00,11745,11680,11745,11710
9/17/18 10:30,11710,11605,11715,11620
9/17/18 11:00,11620,11615,11655,11635
9/17/18 11:30,11620,11525,11620,11540
9/17/18 12:00,11540,11495,11545,11540
9/17/18 12:30,11540,11540,11565,11550
9/17/18 13:00,11555,11540,11565,11540
9/17/18 13:30,11540,11535,11560,11540
9/17/18 14:00,11545,11545,11570,11570
9/17/18 14:30,11575,11575,11590,11590
9/17/18 15:00,11585,11555,11585,11575
9/17/18 15:30,11580,11570,11585,11570
9/17/18 16:00,11570,11530,11575,11545
9/17/18 16:30,11540,11505,11550,11520
9/17/18 17:00,11520,11475,11520,11485
9/17/18 18:30,11520,11490,11520,11515
9/17/18 19:00,11525,11525,11530,11525
9/17/18 19:30,11535,11535,11550,11540
9/17/18 20:00,11540,11525,11540,11525
9/17/18 20:30,11525,11505,11525,11515
9/17/18 21:00,11525,11525,11535,11525
9/17/18 21:30,11520,11520,11525,11525
9/17/18 22:00,11525,11525,11525,11525
9/17/18 22:30,11520,11510,11520,11520
9/17/18 23:00,11520,11520,11520,11520
9/17/18 23:30,11510,11510,11520,11520
9/18/18 0:00,11515,11510,11515,11510
9/18/18 0:30,11510,11510,11525,11525
9/18/18 1:00,11520,11520,11535,11535
9/18/18 1:30,11540,11540,11560,11550
9/18/18 2:00,11550,11540,11550,11540
9/18/18 2:30,11555,11555,11560,11555
9/18/18 3:00,11550,11550,11550,11550
9/18/18 3:30,11555,11545,11560,11550
9/18/18 4:00,11550,11550,11565,11565
9/18/18 4:30,11565,11540,11565,11540
9/18/18 5:00,11540,11535,11550,11535
9/18/18 5:30,11525,11525,11525,11525
9/18/18 6:00,11530,11525,11530,11525
9/18/18 6:30,11535,11530,11540,11530
9/18/18 7:00,11530,11515,11530,11515
9/18/18 7:30,11520,11520,11530,11530
9/18/18 8:00,11535,11535,11560,11560
9/18/18 8:30,11560,11545,11620,11595
9/18/18 9:00,11595,11585,11610,11600
9/18/18 9:30,11610,11610,11675,11645
9/18/18 10:00,11630,11630,11650,11650
9/18/18 10:30,11650,11635,11650,11640
9/18/18 11:00,11645,11645,11660,11650
9/18/18 11:30,11655,11625,11680,11625
9/18/18 12:00,11635,11630,11645,11645
9/18/18 12:30,11645,11635,11655,11635
9/18/18 13:00,11650,11630,11650,11630
9/18/18 13:30,11625,11595,11625,11620
9/18/18 14:00,11605,11600,11615,11600
9/18/18 14:30,11610,11595,11620,11605
9/18/18 15:00,11610,11605,11615,11610
9/18/18 15:30,11615,11600,11615,11610
9/18/18 16:00,11605,11580,11615,11585
9/18/18 16:30,11590,11575,11600,11590
9/18/18 17:00,11600,11600,11620,11600
9/18/18 18:30,11615,11610,11645,11645
9/18/18 19:00,11635,11635,11635,11635
9/18/18 19:30,11625,11620,11635,11625
9/18/18 20:00,11630,11620,11635,11620
9/18/18 20:30,11615,11595,11615,11615
9/18/18 21:00,11610,11585,11610,11600
9/18/18 21:30,11605,11605,11625,11615
9/18/18 22:00,11620,11620,11635,11635
9/18/18 22:30,11615,11615,11620,11615
9/18/18 23:00,11620,11620,11630,11630
9/18/18 23:30,11640,11625,11650,11625
9/19/18 0:00,11625,11615,11640,11640
9/19/18 0:00,11640,11625,11640,11625
9/19/18 1:00,11620,11610,11620,11620
9/19/18 1:30,11620,11620,11630,11625
9/19/18 2:00,11635,11625,11635,11625
9/19/18 2:30,11625,11625,11635,11635
9/19/18 3:00,11630,11630,11650,11635
9/19/18 3:30,11630,11595,11630,11620
9/19/18 4:00,11630,11625,11635,11635
9/19/18 4:30,11635,11625,11635,11625
9/19/18 5:00,11625,11620,11630,11630
9/19/18 5:30,11625,11570,11625,11610
9/19/18 6:00,11605,11600,11610,11610
9/19/18 6:30,11615,11615,11620,11620
9/19/18 7:00,11615,11610,11615,11610
9/19/18 7:30,11605,11595,11620,11620
9/19/18 8:00,11610,11555,11610,11570
9/19/18 8:30,11570,11530,11570,11560
9/19/18 9:00,11570,11565,11590,11565
9/19/18 9:30,11580,11570,11580,11570
9/19/18 10:00,11575,11560,11580,11570
9/19/18 10:30,11570,11565,11605,11600
9/19/18 11:00,11600,11595,11630,11610
9/19/18 11:30,11615,11615,11630,11630
9/19/18 12:00,11625,11615,11625,11615
9/19/18 12:30,11620,11605,11620,11605
9/19/18 13:00,11610,11610,11625,11620
9/19/18 13:30,11605,11600,11615,11615
9/19/18 14:00,11615,11605,11615,11605
9/19/18 14:30,11605,11550,11605,11550
9/19/18 15:00,11555,11345,11555,11425
9/19/18 15:30,11415,11395,11845,11775
9/19/18 16:00,11780,11680,11785,11690
9/19/18 16:30,11695,11690,11715,11695
9/19/18 17:00,11700,11695,11745,11695
9/19/18 18:30,11675,11655,11685,11675
9/19/18 19:00,11660,11650,11670,11660
9/19/18 19:30,11655,11655,11665,11665
9/19/18 20:00,11670,11650,11670,11660
9/19/18 20:30,11670,11665,11690,11675
9/19/18 21:00,11680,11680,11700,11695
9/19/18 21:30,11700,11685,11705,11685
9/19/18 22:00,11690,11685,11690,11685
9/19/18 22:30,11680,11670,11680,11675
9/19/18 23:00,11670,11670,11675,11675
9/19/18 23:30,11670,11670,11670,11670
9/20/18 0:00,11670,11670,11690,11685
9/20/18 0:30,11685,11685,11685,11685
9/20/18 1:00,11685,11670,11685,11675
9/20/18 1:30,11680,11670,11680,11670
9/20/18 2:00,11675,11675,11680,11675
9/20/18 2:30,11675,11675,11695,11685
9/20/18 3:00,11685,11685,11685,11685
9/20/18 3:30,11690,11685,11690,11685
9/20/18 4:00,11690,11685,11695,11685
9/20/18 4:30,11690,11670,11690,11670
9/20/18 5:00,11665,11660,11680,11670
9/20/18 5:30,11670,11670,11675,11670
9/20/18 6:00,11665,11665,11680,11675
9/20/18 6:30,11675,11675,11680,11680
9/20/18 7:00,11680,11680,11700,11700
9/20/18 7:30,11705,11700,11730,11715
9/20/18 8:00,11710,11710,11735,11730
9/20/18 8:30,11730,11725,11745,11725
9/20/18 9:00,11725,11715,11730,11715
9/20/18 9:30,11715,11690,11715,11705
9/20/18 10:00,11710,11710,11725,11720
9/20/18 10:30,11715,11710,11715,11710
9/20/18 11:00,11710,11710,11720,11710
9/20/18 11:30,11715,11715,11725,11715
9/20/18 12:00,11710,11690,11710,11705
9/20/18 12:30,11710,11710,11720,11715
9/20/18 13:00,11710,11710,11725,11715
9/20/18 13:30,11720,11710,11725,11710
9/20/18 14:00,11705,11685,11710,11700
9/20/18 14:30,11695,11685,11705,11705
9/20/18 15:00,11705,11690,11710,11705
9/20/18 15:30,11710,11705,11725,11720
9/20/18 16:00,11720,11710,11730,11710
9/20/18 16:30,11715,11715,11735,11715
9/20/18 17:00,11700,11620,11700,11685
9/20/18 18:30,11780,11765,11795,11785
9/20/18 19:00,11780,11770,11830,11825
9/20/18 19:30,11830,11795,11840,11800
9/20/18 20:00,11795,11790,11810,11790
9/20/18 20:30,11795,11795,11840,11810
9/20/18 21:00,11805,11790,11815,11790
9/20/18 21:30,11800,11785,11800,11795
9/20/18 22:00,11785,11785,11790,11790
9/20/18 22:30,11790,11790,11790,11790
9/20/18 23:00,11805,11805,11930,11850
9/20/18 23:30,11855,11835,11860,11850
9/21/18 0:00,11850,11845,11865,11850
9/21/18 0:30,11855,11830,11855,11830
9/21/18 1:00,11840,11840,11845,11845
9/21/18 1:30,11840,11820,11840,11825
9/21/18 2:00,11830,11830,11835,11835
9/21/18 2:30,11835,11835,11840,11840
9/21/18 3:00,11840,11840,11860,11850
9/21/18 3:30,11845,11845,11885,11880
9/21/18 4:00,11880,11860,11975,11945
9/21/18 4:30,11950,11950,12050,12035
9/21/18 5:00,12040,11985,12045,12010
9/21/18 5:30,12015,11995,12020,12000
9/21/18 6:00,11995,11985,12025,12020
9/21/18 6:30,12010,12000,12020,12000
9/21/18 7:00,12000,11995,12005,12000
9/21/18 7:30,12005,12005,12040,12020
9/21/18 8:00,12010,12010,12080,12050
9/21/18 8:30,12050,12020,12050,12025
9/21/18 9:00,12025,12025,12050,12035
9/21/18 9:30,12040,12030,12055,12040
9/21/18 10:00,12040,12030,12080,12030
9/21/18 10:30,12025,12005,12045,12040
9/21/18 11:00,12040,12020,12040,12025
9/21/18 11:30,12020,11990,12020,12010
9/21/18 12:00,11990,11980,12000,11985
9/21/18 12:30,11995,11995,12035,12015
9/21/18 13:00,12010,11995,12020,12020
9/21/18 13:30,12010,12005,12015,12005
9/21/18 14:00,12015,11995,12015,11995
9/21/18 14:30,11995,11995,12025,12025
9/21/18 15:00,12015,12015,12050,12045
9/21/18 15:30,12040,12035,12085,12055
9/21/18 16:00,12050,12045,12065,12050
9/21/18 16:30,12050,12040,12075,12060
9/21/18 17:00,12065,11995,12065,11995
9/23/18 18:30,11975,11965,11975,11970
9/23/18 19:00,11990,11990,12030,12010
9/23/18 19:30,12010,12005,12010,12005
9/23/18 20:00,12010,12005,12020,12005
9/23/18 20:30,12010,11990,12010,12000
9/23/18 21:00,11995,11990,11995,11990
9/23/18 21:30,11995,11995,12010,12010
9/23/18 22:00,12010,12010,12010,12010
9/23/18 22:30,12015,12005,12015,12010
9/23/18 23:00,12010,12005,12010,12010
9/23/18 23:30,12005,12005,12020,12020
9/24/18 0:00,12020,12015,12020,12015
9/24/18 0:30,12010,12005,12010,12005
9/24/18 1:00,12000,11990,12005,12005
9/24/18 1:00,12005,11975,12005,11975
9/24/18 2:00,11980,11980,11995,11995
9/24/18 2:30,11985,11980,11985,11985
9/24/18 3:00,11980,11905,11985,11950
9/24/18 3:30,11940,11940,11985,11970
9/24/18 4:00,11970,11970,11970,11970
9/24/18 4:30,11980,11950,11980,11955
9/24/18 5:00,11945,11935,11955,11940
9/24/18 5:30,11930,11865,11930,11905
9/24/18 6:00,11910,11890,11920,11900
9/24/18 6:30,11905,11895,11910,11905
9/24/18 7:00,11910,11910,11915,11910
9/24/18 7:30,11905,11890,11910,11890
9/24/18 8:00,11890,11875,11895,11875
9/24/18 8:30,11885,11885,11900,11895
9/24/18 9:00,11895,11895,11930,11920
9/24/18 9:30,11915,11900,11920,11915
9/24/18 10:00,11915,11905,11920,11915
9/24/18 10:30,11920,11890,11920,11890
9/24/18 11:00,11895,11895,11910,11910
9/24/18 11:30,11910,11905,11915,11910
9/24/18 12:00,11905,11895,11910,11905
9/24/18 12:30,11905,11900,11910,11910
9/24/18 13:00,11910,11895,11920,11910
9/24/18 13:30,11915,11915,11940,11935
9/24/18 14:00,11935,11930,11945,11940
9/24/18 14:30,11945,11940,11955,11940
9/24/18 15:00,11945,11940,11945,11940
9/24/18 15:30,11935,11935,11940,11935
9/24/18 16:00,11940,11920,11945,11920
9/24/18 16:30,11920,11915,11930,11930
9/24/18 17:00,11920,11910,11930,11910
9/24/18 18:30,11915,11885,11915,11900
9/24/18 18:30,11900,11885,11900,11895
9/24/18 18:30,11870,11835,11875,11860
9/24/18 20:00,11865,11865,11880,11880
9/24/18 20:30,11875,11800,11875,11825
9/24/18 21:00,11805,11805,11825,11815
9/24/18 21:30,11805,11720,11805,11735
9/24/18 22:00,11750,11725,11755,11730
9/24/18 22:30,11725,11685,11730,11725
9/24/18 23:00,11725,11705,11730,11730
9/24/18 23:30,11725,11725,11775,11775
9/25/18 0:00,11765,11750,11770,11755
9/25/18 0:30,11765,11765,11770,11770
9/25/18 1:00,11755,11750,11770,11750
9/25/18 1:30,11745,11745,11765,11755
9/25/18 2:00,11760,11760,11765,11765
9/25/18 2:30,11765,11725,11765,11725
9/25/18 3:00,11735,11715,11740,11715
9/25/18 3:30,11715,11715,11735,11715
9/25/18 4:00,11715,11650,11715,11665
9/25/18 4:30,11660,11660,11700,11680
9/25/18 5:00,11680,11680,11705,11695
9/25/18 5:30,11700,11695,11715,11695
9/25/18 6:00,11690,11685,11705,11705
9/25/18 6:30,11710,11685,11710,11685
9/25/18 7:00,11690,11690,11700,11695
9/25/18 7:30,11700,11675,11700,11685
9/25/18 8:00,11680,11660,11685,11680
9/25/18 8:30,11685,11670,11700,11700
9/25/18 9:00,11700,11700,11740,11735
9/25/18 9:30,11730,11705,11730,11715
9/25/18 10:00,11715,11700,11720,11705
9/25/18 10:30,11710,11680,11715,11705
9/25/18 11:00,11710,11710,11720,11710
9/25/18 11:30,11710,11685,11710,11695
9/25/18 12:00,11695,11650,11705,11700
9/25/18 12:30,11695,11695,11705,11705
9/25/18 13:00,11710,11685,11710,11685
9/25/18 13:30,11685,11680,11695,11690
9/25/18 14:00,11690,11655,11700,11675
9/25/18 14:30,11680,11625,11685,11670
9/25/18 15:00,11670,11640,11680,11645
9/25/18 15:30,11645,11640,11660,11650
9/25/18 16:00,11650,11650,11675,11665
9/25/18 16:30,11660,11660,11700,11695
9/25/18 17:00,11700,11675,11715,11675
9/25/18 18:30,11695,11675,11695,11695
9/25/18 19:00,11695,11690,11705,11695
9/25/18 19:30,11700,11680,11710,11710
9/25/18 20:00,11715,11710,11745,11740
9/25/18 20:30,11740,11715,11740,11715
9/25/18 21:00,11710,11705,11720,11710
9/25/18 21:30,11700,11680,11710,11690
9/25/18 22:00,11690,11685,11695,11690
9/25/18 22:30,11700,11700,11705,11705
9/25/18 23:00,11695,11695,11700,11695
9/25/18 23:30,11695,11685,11700,11695
9/26/18 0:00,11695,11680,11695,11680
9/26/18 0:30,11685,11685,11700,11700
9/26/18 1:00,11690,11690,11695,11695
9/26/18 1:30,11700,11700,11755,11745
9/26/18 2:00,11750,11730,11755,11740
9/26/18 2:30,11745,11720,11745,11720
9/26/18 3:00,11725,11720,11730,11730
9/26/18 3:30,11735,11735,11765,11740
9/26/18 4:00,11745,11740,11750,11750
9/26/18 4:30,11750,11735,11755,11745
9/26/18 5:00,11745,11730,11745,11740
9/26/18 5:30,11740,11730,11740,11735
9/26/18 6:00,11735,11735,11760,11750
9/26/18 6:30,11760,11755,11770,11765
9/26/18 7:00,11760,11755,11775,11765
9/26/18 7:30,11765,11765,11820,11805
9/26/18 8:00,11805,11795,11830,11825
9/26/18 8:30,11830,11810,11840,11830
9/26/18 9:00,11835,11800,11840,11800
9/26/18 9:30,11800,11790,11815,11795
9/26/18 10:00,11795,11770,11800,11790
9/26/18 10:30,11795,11790,11800,11800
9/26/18 11:00,11800,11790,11825,11820
9/26/18 11:30,11815,11805,11825,11820
9/26/18 12:00,11825,11825,11845,11835
9/26/18 12:30,11840,11825,11845,11840
9/26/18 13:00,11840,11820,11840,11830
9/26/18 13:30,11830,11825,11840,11825
9/26/18 14:00,11830,11830,11840,11830
9/26/18 14:30,11825,11820,11835,11835
9/26/18 15:00,11835,11815,11835,11820
9/26/18 15:30,11815,11785,11815,11790
9/26/18 16:00,11785,11780,11800,11800
9/26/18 16:30,11790,11790,11800,11800
9/26/18 17:00,11800,11795,11810,11800
9/26/18 18:30,11755,11740,11755,11740
9/26/18 19:00,11755,11740,11755,11740
9/26/18 19:30,11770,11770,11770,11770
9/26/18 20:00,11770,11770,11770,11770
9/26/18 20:30,11770,11770,11770,11770
9/26/18 21:00,11800,11795,11800,11795
9/26/18 21:30,11800,11800,11800,11800
9/26/18 22:00,11800,11800,11800,11800
9/26/18 22:00,11800,11800,11800,11800
9/26/18 23:00,11805,11805,11805,11805
9/26/18 23:30,11795,11795,11795,11795
9/27/18 0:00,11795,11795,11795,11795
9/27/18 0:30,11795,11795,11795,11795
9/27/18 1:00,11795,11795,11795,11795
9/27/18 1:30,11795,11795,11795,11795
9/27/18 2:00,11780,11780,11780,11780
9/27/18 2:30,11765,11750,11770,11750
9/27/18 3:00,11780,11775,11780,11775
9/27/18 3:30,11780,11775,11780,11775
9/27/18 4:00,11770,11755,11770,11765
9/27/18 4:30,11740,11740,11750,11745
9/27/18 5:00,11745,11745,11765,11765
9/27/18 5:30,11760,11760,11780,11780
9/27/18 6:00,11765,11765,11770,11770
9/27/18 6:30,11775,11770,11775,11775
9/27/18 7:00,11775,11770,11775,11775
9/27/18 7:30,11775,11775,11775,11775
9/27/18 8:00,11775,11775,11775,11775
9/27/18 8:30,11785,11785,11805,11800
9/27/18 9:00,11805,11800,11825,11820
9/27/18 9:30,11800,11795,11805,11805
9/27/18 10:00,11810,11810,11820,11810
9/27/18 10:30,11805,11795,11805,11805
9/27/18 11:00,11810,11810,11820,11815
9/27/18 11:30,11815,11815,11815,11815
9/27/18 12:00,11815,11790,11815,11790
9/27/18 12:30,11800,11795,11805,11795
9/27/18 13:00,11800,11800,11800,11800
9/27/18 13:30,11805,11805,11805,11805
9/27/18 14:00,11800,11800,11805,11805
9/27/18 14:30,11810,11810,11840,11835
9/27/18 15:00,11820,11820,11820,11820
9/27/18 15:30,11825,11820,11825,11820
9/27/18 16:00,11830,11830,11975,11970
9/27/18 16:30,12010,12000,12055,12015
9/27/18 17:00,12010,12000,12055,12015
9/27/18 18:30,12020,12005,12040,12010
9/27/18 19:00,12005,11985,12015,11990
9/27/18 19:00,11995,11995,12010,12005
9/27/18 20:00,12000,11990,12005,12005
9/27/18 20:30,12005,12005,12025,12025
9/27/18 21:00,12030,12015,12030,12015
9/27/18 21:30,12015,12005,12020,12020
9/27/18 22:00,12015,12015,12030,12030
9/27/18 22:30,12035,12025,12045,12025
9/27/18 23:00,12020,12015,12025,12015
9/27/18 23:30,12010,12000,12010,12005
9/28/18 0:00,12005,12000,12015,12015
9/28/18 0:00,12020,12000,12020,12005
9/28/18 1:00,12020,12020,12025,12025
9/28/18 1:30,12020,12015,12020,12020
9/28/18 2:00,12025,12025,12030,12030
9/28/18 2:30,12030,12030,12085,12045
9/28/18 3:00,12045,12030,12055,12045
9/28/18 3:30,12050,12050,12125,12080
9/28/18 4:00,12090,12080,12100,12090
9/28/18 4:30,12090,12055,12090,12060
9/28/18 5:00,12050,12035,12060,12035
9/28/18 5:30,12030,11885,12030,11895
9/28/18 6:00,11895,11890,11960,11955
9/28/18 6:30,11950,11935,11950,11935
9/28/18 7:00,11935,11935,11960,11940
9/28/18 7:30,11945,11940,11955,11945
9/28/18 8:00,11950,11935,11965,11950
9/28/18 8:30,11950,11880,11960,11915
9/28/18 9:00,11925,11890,11925,11890
9/28/18 9:30,11890,11870,11950,11940
9/28/18 10:00,11940,11935,11950,11945
9/28/18 10:30,11940,11930,11980,11970
9/28/18 11:00,11975,11945,11990,11960
9/28/18 11:30,11955,11935,11980,11975
9/28/18 12:00,11970,11955,11975,11965
9/28/18 12:30,11960,11945,11965,11960
9/28/18 13:00,11960,11940,11960,11960
9/28/18 13:30,11965,11960,11980,11970
9/28/18 14:00,11965,11960,11965,11960
9/28/18 14:30,11955,11945,11955,11950
9/28/18 15:00,11960,11945,11960,11955
9/28/18 15:30,11950,11840,11950,11865
9/28/18 16:00,11870,11860,12000,11990
9/28/18 16:30,11990,11960,11990,11960
9/28/18 17:00,11955,11925,11955,11935
9/30/18 18:30,11880,11880,11905,11900
9/30/18 19:00,11900,11890,11920,11910
9/30/18 19:30,11920,11910,11925,11915
9/30/18 20:00,11920,11905,11920,11910
9/30/18 20:30,11910,11910,11940,11930
9/30/18 21:00,11930,11925,11935,11925
9/30/18 21:30,11935,11930,11945,11930
9/30/18 22:00,11925,11915,11925,11920
9/30/18 22:30,11925,11925,11925,11925
9/30/18 23:00,11925,11920,11930,11920
9/30/18 23:30,11925,11925,11935,11935
10/1/18 0:00,11940,11930,11940,11930
10/1/18 0:30,11935,11935,11945,11940
10/1/18 1:00,11930,11910,11930,11915
10/1/18 1:30,11915,11900,11915,11905
10/1/18 2:00,11915,11905,11915,11910
10/1/18 2:30,11910,11890,11910,11895
10/1/18 3:00,11895,11895,11920,11910
10/1/18 3:30,11910,11905,11910,11905
10/1/18 4:00,11905,11890,11905,11890
10/1/18 4:30,11885,11885,11910,11910
10/1/18 5:00,11910,11905,11920,11915
10/1/18 5:30,11925,11910,11925,11910
10/1/18 6:00,11910,11910,11910,11910
10/1/18 6:30,11905,11900,11915,11910
10/1/18 7:00,11910,11880,11910,11880
10/1/18 7:30,11875,11855,11895,11885
10/1/18 8:00,11880,11880,11900,11885
10/1/18 8:30,11885,11865,11905,11890
10/1/18 9:00,11900,11900,11905,11905
10/1/18 9:30,11905,11885,11915,11885
10/1/18 10:00,11895,11845,11895,11855
10/1/18 10:30,11855,11775,11855,11840
10/1/18 11:00,11830,11830,11855,11850
10/1/18 11:30,11845,11845,11850,11845
10/1/18 12:00,11840,11835,11850,11845
10/1/18 12:30,11845,11825,11845,11835
