Date,MACD,rsi,D1,D10,D20,FADiff,SADiff,fut,Sum,time,d11,d12,d13,d14,d15,d16,d17,d18,d19,d110
2018-01-02 11:00:00,0.0267545093898888,47.06058662967728,-0.1343750000000056,-0.0484375000000056,0.0546875,-0.0703125,-0.0814236111111057,-0.1703124999999943,-1,11,,,,,,,,,,
2018-01-02 13:00:00,0.0060486710087843,36.969398479117785,-0.1703124999999943,-0.2328124999999943,-0.2296874999999971,-0.2109375,-0.2322916666666685,0.0749999999999886,-1,13,-0.1343750000000056,,,,,,,,,
2018-01-02 15:00:00,-0.0042598766802228,42.78742728737297,0.0749999999999886,-0.1921875000000028,-0.1750000000000113,-0.1256944444444627,-0.1432291666666856,-0.0328124999999914,1,15,-0.1703124999999943,-0.1343750000000056,,,,,,,,
2018-01-03 05:00:00,-0.0149053499216762,41.004165379318586,-0.0328124999999914,-0.125,-0.3078124999999971,-0.1380208333333286,-0.1637152777777686,0.09375,0,5,0.0749999999999886,-0.1703124999999943,-0.1343750000000056,,,,,,,
2018-01-03 07:00:00,-0.0155973263938022,47.7097454628099,0.09375,-0.0906250000000028,-0.1921875000000028,-0.0324652777777743,-0.0644965277777771,-0.0031249999999971,1,7,-0.0328124999999914,0.0749999999999886,-0.1703124999999943,-0.1343750000000056,,,,,,
2018-01-03 09:00:00,-0.0162110136424047,47.51587254726952,-0.0031249999999971,-0.109375,-0.1312499999999943,-0.0230902777777828,-0.0592013888888942,0.0874999999999914,0,9,0.09375,-0.0328124999999914,0.0749999999999886,-0.1703124999999943,-0.1343750000000056,,,,,
2018-01-03 11:00:00,-0.0095270248640417,53.24490991228429,0.0874999999999914,-0.0250000000000056,-0.0140625000000085,0.0720486111111,0.0309027777777686,0.0171875000000056,1,11,-0.0031249999999971,0.09375,-0.0328124999999914,0.0749999999999886,-0.1703124999999943,-0.1343750000000056,,,,
2018-01-03 13:00:00,-0.00281062881416,54.30016545634832,0.0171875000000056,-0.0515625000000028,-0.046875,0.09097222222222,0.04522569444444,-0.0125000000000028,0,13,0.0874999999999914,-0.0031249999999971,0.09375,-0.0328124999999914,0.0749999999999886,-0.1703124999999943,-0.1343750000000056,,,
2018-01-03 15:00:00,0.0014863838040071,53.3569695970824,-0.0125000000000028,-0.0281250000000028,-0.0421874999999971,0.0873263888888828,0.03237847222222,-0.1156249999999943,0,15,0.0171875000000056,0.0874999999999914,-0.0031249999999971,0.09375,-0.0328124999999914,0.0749999999999886,-0.1703124999999943,-0.1343750000000056,,
2018-01-04 05:00:00,-0.0043875964388035,45.486360584840135,-0.1156249999999943,-0.1953125,-0.0765624999999943,-0.0215277777777771,-0.0763888888888857,-0.0046875000000028,-1,5,-0.0125000000000028,0.0171875000000056,0.0874999999999914,-0.0031249999999971,0.09375,-0.0328124999999914,0.0749999999999886,-0.1703124999999943,-0.1343750000000056,
2018-01-04 07:00:00,-0.0093136482365707,45.19529914974973,-0.0046875000000028,-0.0656249999999971,-0.1140625000000028,-0.0378472222222114,-0.0720486111111142,-0.0265624999999971,0,7,-0.1156249999999943,-0.0125000000000028,0.0171875000000056,0.0874999999999914,-0.0031249999999971,0.09375,-0.0328124999999914,0.0749999999999886,-0.1703124999999943,-0.1343750000000056
2018-01-04 09:00:00,-0.0151858979557601,43.49677063935464,-0.0265624999999971,0.078125,-0.1546874999999943,-0.0647569444444258,-0.0936631944444315,-0.0234375,0,9,-0.0046875000000028,-0.1156249999999943,-0.0125000000000028,0.0171875000000056,0.0874999999999914,-0.0031249999999971,0.09375,-0.0328124999999914,0.0749999999999886,-0.1703124999999943
2018-01-04 11:00:00,-0.0214832628587657,41.9969999408729,-0.0234375,-0.0203124999999886,-0.2124999999999914,-0.0895833333333371,-0.1075520833333172,0.1796875,-1,11,-0.0265624999999971,-0.0046875000000028,-0.1156249999999943,-0.0125000000000028,0.0171875000000056,0.0874999999999914,-0.0031249999999971,0.09375,-0.0328124999999914,0.0749999999999886
2018-01-04 13:00:00,-0.011838226667578,54.85028473238911,0.1796875,0.1921875000000028,0.0671875000000028,0.0791666666666657,0.07256944444444,0.0390625,2,13,-0.0234375,-0.0265624999999971,-0.0046875000000028,-0.1156249999999943,-0.0125000000000028,0.0171875000000056,0.0874999999999914,-0.0031249999999971,0.09375,-0.0328124999999914
2018-01-04 15:00:00,-0.0010305689489342,57.077077535081536,0.0390625,0.1375000000000028,0.046875,0.1026041666666657,0.1100694444444343,-0.03125,1,15,0.1796875,-0.0234375,-0.0265624999999971,-0.0046875000000028,-0.1156249999999943,-0.0125000000000028,0.0171875000000056,0.0874999999999914,-0.0031249999999971,0.09375
2018-01-05 05:00:00,0.0049558360323374,54.75065404116366,-0.03125,0.109375,0.0,0.0689236111111171,0.0814236111111199,-0.0125000000000028,0,5,0.0390625,0.1796875,-0.0234375,-0.0265624999999971,-0.0046875000000028,-0.1156249999999943,-0.0125000000000028,0.0171875000000056,0.0874999999999914,-0.0031249999999971
2018-01-05 07:00:00,0.0085924116041837,53.80593663468844,-0.0125000000000028,0.0093750000000056,-0.015625,0.0572916666666571,0.0702256944444457,0.0906250000000028,0,7,-0.03125,0.0390625,0.1796875,-0.0234375,-0.0265624999999971,-0.0046875000000028,-0.1156249999999943,-0.0125000000000028,0.0171875000000056,0.0874999999999914
